subj,age,sex,phase,block,trial,cue,resp,out,numResp,RT,AOI_cue_p1,AOI_cue_p2,AOI_resp_p1,AOI_resp_p2,AOI_out_p1,AOI_out_p2,tOutFix,nFix_p1,nFix_p2,samples_p1,samples_p2,raw_NA_p1,raw_NA_p2,post_interp_NA_p1,post_interp_NA_p2,ICU,ICU_medSplit
P127_Exp3,18,F,2,10,40,8,4,12,1,521.93205671756,137,206,207,489,0,0,NA,4,4,157,248,0,0,0,0,20,Low
P127_Exp3,18,F,2,11,41,5,1,9,1,1345.6509284224,260,313,837,420,0,0,NA,6,4,404,250,0,0,0,0,20,Low
P127_Exp3,18,F,2,11,42,6,2,10,1,1980.91445903265,285,0,1222,528,0,0,NA,10,3,595,249,0,0,0,0,20,Low
P127_Exp3,18,F,2,11,43,8,4,12,1,1181.68558407342,93,77,760,444,0,0,NA,8,4,354,254,0,0,0,0,20,Low
P127_Exp3,18,F,2,11,44,7,3,11,1,558.810585053834,190,0,283,800,0,0,NA,3,2,167,251,0,0,0,0,20,Low
P127_Exp3,18,F,2,12,45,6,2,10,1,1709.20260732419,662,0,823,140,0,383,197,5,7,513,251,0,33,0,33,20,Low
P127_Exp3,18,F,2,12,46,5,1,9,1,2448.70204315248,789,0,1008,280,279,407,220,15,7,735,254,0,0,0,0,20,Low
P127_Exp3,18,F,2,12,47,7,3,11,1,4256.22384782491,691,0,2732,110,0,683,144,19,3,1277,251,0,0,0,0,20,Low
P127_Exp3,18,F,2,12,48,8,4,12,1,876.306967292294,124,0,227,297,0,259,130,4,4,263,250,0,0,0,0,20,Low
P127_Exp3,18,F,3,13,49,10,2,14,1,1579.91525050238,324,0,1017,166,0,567,203,8,5,474,250,0,0,0,0,20,Low
P127_Exp3,18,F,3,13,50,12,4,16,1,2302.75728668767,273,0,1320,730,76,0,NA,8,3,691,252,0,0,0,0,20,Low
P127_Exp3,18,F,3,13,51,9,1,13,1,1251.13302193768,275,0,836,257,0,442,197,5,4,375,254,0,0,0,0,20,Low
P127_Exp3,18,F,3,13,52,11,3,15,1,704.563662037799,140,219,380,224,0,273,260,5,5,212,252,0,0,0,0,20,Low
P127_Exp3,18,F,3,14,53,12,4,16,1,1262.86773029096,333,0,796,156,0,257,350,4,6,379,250,0,0,0,0,20,Low
P127_Exp3,18,F,3,14,54,10,2,14,1,2804.46187570578,543,0,1551,126,0,637,187,9,3,841,252,46,0,46,0,20,Low
P127_Exp3,18,F,3,14,55,9,1,13,1,2325.80923454407,1362,0,363,327,151,237,200,7,4,698,250,0,0,0,0,20,Low
P127_Exp3,18,F,3,14,56,11,3,15,1,2112.52430707191,0,0,1610,93,400,664,3,4,3,634,250,0,0,0,0,20,Low
P127_Exp3,18,F,3,15,57,12,4,16,1,1267.76415998211,280,513,823,273,0,0,NA,4,2,380,253,0,0,0,0,20,Low
P127_Exp3,18,F,3,15,58,11,3,15,1,2303.61244884261,689,0,954,313,0,247,393,9,4,691,252,67,0,67,0,20,Low
P127_Exp3,18,F,3,15,59,10,2,14,1,1163.95991091576,266,0,780,257,0,473,173,4,3,349,250,0,0,0,0,20,Low
P127_Exp3,18,F,3,15,60,9,1,13,1,294.466168118561,90,524,150,0,0,0,NA,2,8,89,245,0,0,0,0,20,Low
P127_Exp3,18,F,3,16,61,12,4,16,1,1054.90968123286,220,524,460,0,0,0,NA,4,7,316,252,0,0,0,0,20,Low
P127_Exp3,18,F,3,16,62,11,3,15,1,694.391367843309,250,360,367,316,0,0,NA,3,3,208,250,0,0,0,0,20,Low
P127_Exp3,18,F,3,16,63,9,1,13,1,795.651260466002,283,0,396,517,0,0,NA,6,4,239,249,0,0,0,0,20,Low
P127_Exp3,18,F,3,16,64,10,2,14,1,284.734585799924,124,177,117,0,0,0,NA,2,3,85,250,0,0,0,0,20,Low
P127_Exp3,18,F,3,17,65,12,4,16,1,1178.56317061432,116,532,796,36,0,0,NA,6,11,354,250,0,0,0,0,20,Low
P127_Exp3,18,F,3,17,66,11,3,15,1,613.364074495621,248,416,287,340,0,0,NA,3,6,184,250,0,0,0,0,20,Low
P127_Exp3,18,F,3,17,67,9,1,13,1,1052.8996124749,255,0,609,762,0,0,NA,8,3,315,253,0,0,0,0,20,Low
P127_Exp3,18,F,3,17,68,10,2,14,1,555.316283217508,237,0,207,481,0,167,263,4,7,166,252,0,0,0,0,20,Low
P127_Exp3,18,F,3,18,69,11,3,15,1,1224.52821189927,57,197,660,136,0,0,NA,7,6,367,251,0,0,0,0,20,Low
P127_Exp3,18,F,3,18,70,10,2,14,1,569.280510694625,309,357,190,383,0,0,NA,3,5,171,252,0,0,0,0,20,Low
P127_Exp3,18,F,3,18,71,9,1,13,1,1051.20589032504,235,430,717,287,0,0,NA,7,7,316,253,0,0,0,0,20,Low
P127_Exp3,18,F,3,18,72,12,4,16,1,471.706297531455,163,0,239,750,0,0,NA,3,3,142,248,0,0,0,0,20,Low
P128_Exp3,19,M,1,1,1,4,4,8,4,4120.96212836059,213,0,3066,137,0,383,177,21,3,1236,248,31,33,28,33,27,High
P128_Exp3,19,M,1,1,2,2,2,6,4,3964.67422638489,247,0,2844,101,0,336,253,23,4,1190,244,49,75,33,57,27,High
P128_Exp3,19,M,1,1,3,1,1,5,1,2199.40763494105,170,0,1157,490,0,206,213,15,3,660,253,138,4,138,0,27,High
P128_Exp3,19,M,1,1,4,3,3,7,1,1941.79524284755,187,0,1186,237,44,150,310,9,4,582,251,3,54,0,53,27,High
P128_Exp3,19,M,1,2,5,1,1,5,1,3380.83120674764,607,0,1871,223,0,253,220,15,3,1015,249,66,53,40,53,27,High
P128_Exp3,19,M,1,2,6,4,4,8,1,1990.26087124457,183,0,1478,348,0,106,174,10,6,598,251,0,45,0,45,27,High
P128_Exp3,19,M,1,2,7,2,2,6,3,4383.4090693681,204,0,2997,224,0,207,173,23,6,1315,253,76,45,71,45,27,High
P128_Exp3,19,M,1,2,8,3,3,7,1,1462.02271054699,263,0,753,393,0,290,160,7,4,439,250,48,0,44,0,27,High
P128_Exp3,19,M,1,3,9,2,2,6,1,2848.59675527423,360,0,1601,226,0,196,197,11,4,855,254,101,76,99,75,27,High
P128_Exp3,19,M,1,3,10,1,1,5,2,4078.88772774368,237,173,2647,123,0,247,170,16,4,1224,249,97,0,86,0,27,High
P128_Exp3,19,M,1,3,11,4,4,8,1,3250.27393563596,174,0,2280,383,0,153,180,15,5,975,254,43,35,43,35,27,High
P128_Exp3,19,M,1,3,12,3,3,7,1,1480.43390197199,163,0,710,223,0,234,103,12,4,445,249,24,0,0,0,27,High
P128_Exp3,19,M,1,4,13,2,2,6,3,5453.19187085806,450,0,3646,330,0,180,163,24,4,1636,248,82,55,78,55,27,High
P128_Exp3,19,M,1,4,14,1,1,5,2,2794.64094358264,230,0,1988,470,0,167,153,11,5,839,245,40,0,40,0,27,High
P128_Exp3,19,M,1,4,15,4,4,8,3,4076.29386667941,133,0,3130,460,0,80,157,15,4,1223,245,34,39,29,39,27,High
P128_Exp3,19,M,1,4,16,3,3,7,1,3209.40485181563,94,0,1893,487,0,200,213,13,4,963,251,205,0,197,0,27,High
P128_Exp3,19,M,1,5,17,1,1,5,1,1739.41068973818,188,0,703,473,0,164,253,8,4,522,252,59,3,52,0,27,High
P128_Exp3,19,M,1,5,18,4,4,8,1,1357.49490917442,150,134,937,280,0,116,154,8,4,407,251,0,33,0,28,27,High
P128_Exp3,19,M,1,5,19,2,2,6,1,1295.86739039951,296,0,652,273,0,223,177,7,3,389,249,28,57,28,57,27,High
P128_Exp3,19,M,1,5,20,3,3,7,1,997.933182042289,264,0,578,137,0,84,183,6,3,299,254,0,74,0,74,27,High
P128_Exp3,19,M,1,6,21,2,2,6,3,5087.12511568683,126,0,3415,267,21,0,NA,34,4,1527,247,97,37,91,37,27,High
P128_Exp3,19,M,1,6,22,3,3,7,1,1203.29525703528,174,0,537,516,0,166,280,6,3,361,252,51,0,48,0,27,High
P128_Exp3,19,M,1,6,23,4,4,8,2,2819.80106386618,207,0,1990,606,0,90,183,11,4,846,247,62,0,52,0,27,High
P128_Exp3,19,M,1,6,24,1,1,5,1,1010.94655855286,0,0,516,486,0,0,NA,4,4,303,251,95,0,94,0,27,High
P128_Exp3,19,M,2,7,25,5,1,9,1,1268.24079289509,296,87,739,140,0,290,183,8,4,381,253,0,35,0,35,27,High
P128_Exp3,19,M,2,7,26,8,4,12,3,2690.06786359205,286,363,1860,133,0,173,173,9,4,807,246,8,0,0,0,27,High
P128_Exp3,19,M,2,7,27,7,3,11,2,2439.68193884211,360,0,1506,199,0,223,174,11,5,732,246,58,64,53,64,27,High
P128_Exp3,19,M,2,7,28,6,2,10,1,551.204682895332,157,0,247,444,0,257,190,4,4,166,253,0,0,0,0,27,High
P128_Exp3,19,M,2,8,29,5,1,9,1,905.15940790101,304,0,467,404,0,60,187,5,5,272,252,0,47,0,45,27,High
P128_Exp3,19,M,2,8,30,7,3,11,2,2686.72932019854,427,310,1726,113,0,257,157,11,5,806,247,35,0,34,0,27,High
P128_Exp3,19,M,2,8,31,8,4,12,1,1227.25428652666,67,0,813,580,0,123,190,5,3,368,250,31,0,26,0,27,High
P128_Exp3,19,M,2,8,32,6,2,10,1,571.955269555474,134,0,327,400,0,60,513,3,4,172,251,0,50,0,48,27,High
P128_Exp3,19,M,2,9,33,7,3,11,3,5690.24988363344,539,83,3780,193,0,93,290,21,5,1707,247,160,57,160,56,27,High
P128_Exp3,19,M,2,9,34,8,4,12,1,3630.44045227889,630,240,1400,133,0,180,173,16,4,1089,249,249,0,239,0,27,High
P128_Exp3,19,M,2,9,35,5,1,9,1,2237.83016413199,442,344,1073,123,0,194,190,15,4,672,252,65,0,65,0,27,High
P128_Exp3,19,M,2,9,36,6,2,10,1,1124.78756781911,173,0,536,374,0,74,156,8,4,338,251,26,76,0,71,27,High
P128_Exp3,19,M,2,10,37,5,1,9,3,3593.90090985835,431,257,2443,123,0,290,170,16,4,1078,245,44,0,38,0,27,High
P128_Exp3,19,M,2,10,38,8,4,12,1,1059.28329382004,251,730,389,0,0,0,NA,5,2,318,250,74,0,74,0,27,High
P128_Exp3,19,M,2,10,39,7,3,11,2,3632.86165088266,327,0,2380,310,0,289,307,15,5,1090,254,106,5,94,0,27,High
P128_Exp3,19,M,2,10,40,6,2,10,1,511.510428269503,213,0,176,333,0,0,NA,4,4,154,245,0,47,0,42,27,High
P128_Exp3,19,M,2,11,41,5,1,9,1,1321.28439137432,217,254,865,80,0,100,147,5,4,396,252,0,79,0,79,27,High
P128_Exp3,19,M,2,11,42,6,2,10,2,2573.1044408667,357,283,1759,106,0,286,154,11,5,772,246,43,0,38,0,27,High
P128_Exp3,19,M,2,11,43,8,4,12,1,1119.31489225844,93,576,435,184,0,0,NA,4,3,336,253,66,0,45,0,27,High
P128_Exp3,19,M,2,11,44,7,3,11,1,1194.06294693727,616,294,367,136,0,0,NA,6,3,359,250,0,0,0,0,27,High
P128_Exp3,19,M,2,12,45,8,4,12,1,1292.03983793832,227,404,594,297,0,0,NA,8,3,387,251,0,0,0,0,27,High
P128_Exp3,19,M,2,12,46,7,3,11,1,1808.21939723864,190,0,1062,489,0,170,190,9,5,542,251,47,0,47,0,27,High
P128_Exp3,19,M,2,12,47,6,2,10,1,648.460436449568,296,0,270,630,0,0,NA,3,3,195,253,0,0,0,0,27,High
P128_Exp3,19,M,2,12,48,5,1,9,1,222.921122837761,0,146,217,110,0,140,487,1,4,67,247,0,0,0,0,27,High
P128_Exp3,19,M,3,13,49,12,4,16,4,3558.85314695479,0,284,3041,127,0,164,176,15,4,1067,246,0,0,0,0,27,High
P128_Exp3,19,M,3,13,50,11,3,15,1,1513.56004035188,437,297,331,373,0,0,NA,5,5,454,249,71,0,64,0,27,High
P128_Exp3,19,M,3,13,51,10,2,14,1,3607.12800144393,669,410,1321,0,0,223,280,16,4,1082,252,157,0,156,0,27,High
P128_Exp3,19,M,3,13,52,9,1,13,1,679.060631690845,144,250,424,153,0,209,587,3,4,204,250,0,0,0,0,27,High
P128_Exp3,19,M,3,14,53,10,2,14,1,1366.48633702589,536,280,673,210,0,163,294,6,5,410,253,0,0,0,0,27,High
P128_Exp3,19,M,3,14,54,12,4,16,1,888.162418626052,404,293,346,436,0,0,NA,5,4,266,252,0,0,0,0,27,High
P128_Exp3,19,M,3,14,55,9,1,13,1,1021.3132489452601,203,0,600,474,0,220,170,4,4,306,252,17,0,0,0,27,High
P128_Exp3,19,M,3,14,56,11,3,15,1,348.031678128791,0,140,216,0,0,120,636,2,5,105,249,0,43,0,43,27,High
P128_Exp3,19,M,3,15,57,9,1,13,1,926.414096501503,223,240,523,346,0,107,167,5,4,278,251,0,0,0,0,27,High
P128_Exp3,19,M,3,15,58,11,3,15,2,1922.37101782121,210,160,1374,180,0,303,170,8,4,576,247,32,0,32,0,27,High
P128_Exp3,19,M,3,15,59,12,4,16,1,941.657595850302,300,0,473,402,0,0,NA,4,4,282,251,0,0,0,0,27,High
P128_Exp3,19,M,3,15,60,10,2,14,1,425.734011667373,170,0,197,260,0,330,170,2,4,128,245,0,0,0,0,27,High
P128_Exp3,19,M,3,16,61,11,3,15,1,1071.7563454964,336,334,430,217,0,130,263,5,4,322,252,22,0,0,0,27,High
P128_Exp3,19,M,3,16,62,12,4,16,1,1006.52706363326,247,370,569,134,0,183,190,7,4,302,252,0,0,0,0,27,High
P128_Exp3,19,M,3,16,63,10,2,14,2,1862.03363778714,388,0,1180,290,0,273,153,8,5,559,245,0,0,0,0,27,High
P128_Exp3,19,M,3,16,64,9,1,13,1,188.941935304683,80,367,47,283,0,0,NA,2,3,56,247,0,0,0,0,27,High
P128_Exp3,19,M,3,17,65,11,3,15,1,2304.84432909452,150,0,1163,454,0,260,153,12,4,691,252,150,0,150,0,27,High
P128_Exp3,19,M,3,17,66,12,4,16,1,764.062482077861,166,216,389,449,0,0,NA,4,3,229,250,0,0,0,0,27,High
P128_Exp3,19,M,3,17,67,9,1,13,1,847.581306813481,281,0,447,477,0,177,200,4,4,255,249,0,0,0,0,27,High
P128_Exp3,19,M,3,17,68,10,2,14,1,245.705624992297,0,0,223,432,0,246,204,1,4,74,250,0,0,0,0,27,High
P128_Exp3,19,M,3,18,69,12,4,16,1,1392.57557454039,166,633,1006,103,0,0,NA,6,3,418,251,0,0,0,0,27,High
P128_Exp3,19,M,3,18,70,9,1,13,1,1241.61938069756,103,140,856,431,0,0,NA,5,3,372,251,0,0,0,0,27,High
P128_Exp3,19,M,3,18,71,10,2,14,2,1792.70724476009,397,0,1171,410,0,270,133,10,4,538,245,0,0,0,0,27,High
P128_Exp3,19,M,3,18,72,11,3,15,1,129.33565401363,0,187,123,283,0,0,NA,1,3,39,244,0,48,0,43,27,High
P129_Exp3,19,F,1,1,1,4,4,8,4,8865.33042019801,1079,0,5135,153,110,423,250,24,3,2660,246,454,37,415,32,29,High
P129_Exp3,19,F,1,1,2,1,1,5,4,7756.36166495497,677,123,5138,0,203,266,277,19,3,2327,247,283,96,278,86,29,High
P129_Exp3,19,F,1,1,3,3,3,7,2,6780.86652668571,304,0,3592,194,136,494,233,18,3,2034,249,559,18,556,0,29,High
P129_Exp3,19,F,1,1,4,2,2,6,1,2269.35437460634,327,0,1234,194,0,257,230,7,2,681,251,124,95,107,95,29,High
P129_Exp3,19,F,1,2,5,3,3,7,1,3380.35235894495,338,0,1911,190,0,487,226,12,3,1014,248,212,18,212,0,29,High
P129_Exp3,19,F,1,2,6,1,1,5,4,5709.26753465028,67,0,4124,180,160,580,223,14,3,1713,246,260,0,234,0,29,High
P129_Exp3,19,F,1,2,7,2,2,6,3,6185.73707170799,297,138,4247,220,63,183,270,14,4,1856,248,252,55,210,53,29,High
P129_Exp3,19,F,1,2,8,4,4,8,1,1881.66880583594,260,0,1166,331,0,197,243,6,3,564,254,78,53,78,53,29,High
P129_Exp3,19,F,1,3,9,2,2,6,1,4780.84449102425,600,0,1619,160,0,630,197,13,2,1435,249,542,0,534,0,29,High
P129_Exp3,19,F,1,3,10,1,1,5,2,4149.15304581154,267,117,2427,196,43,174,240,13,3,1245,249,163,64,163,64,29,High
P129_Exp3,19,F,1,3,11,3,3,7,2,2632.71323576555,133,236,2160,274,0,0,NA,7,2,790,249,37,82,37,82,29,High
P129_Exp3,19,F,1,3,12,4,4,8,1,2318.32835669411,106,0,1385,310,0,490,350,7,2,695,253,123,0,120,0,29,High
P129_Exp3,19,F,1,4,13,3,3,7,1,3184.74999486898,257,0,1320,316,0,206,234,10,3,956,253,331,75,323,75,29,High
P129_Exp3,19,F,1,4,14,4,4,8,2,4944.6452137945,461,87,3024,203,0,140,307,11,3,1483,250,251,68,246,66,29,High
P129_Exp3,19,F,1,4,15,2,2,6,1,1634.97324931268,190,0,1059,337,0,0,NA,7,1,491,252,52,143,52,143,29,High
P129_Exp3,19,F,1,4,16,1,1,5,1,2601.08330928597,367,0,1710,204,0,0,NA,6,1,781,253,83,183,78,183,29,High
P129_Exp3,19,F,1,5,17,4,4,8,2,6948.21740563566,360,0,2877,364,136,0,NA,16,2,2085,244,829,76,819,76,29,High
P129_Exp3,19,F,1,5,18,3,3,7,1,2670.01085482661,143,0,1881,833,0,0,NA,10,1,801,252,112,0,104,0,29,High
P129_Exp3,19,F,1,5,19,2,2,6,1,1570.47849379887,170,0,764,573,0,0,NA,5,2,471,252,105,53,105,53,29,High
P129_Exp3,19,F,1,5,20,1,1,5,1,756.11172623212,143,130,484,244,0,60,350,3,3,227,252,0,62,0,62,29,High
P129_Exp3,19,F,1,6,21,4,4,8,2,7341.92039874324,383,173,3415,306,103,0,NA,18,2,2202,247,817,68,789,66,29,High
P129_Exp3,19,F,1,6,22,1,1,5,1,1479.59135622477,246,0,1045,524,0,197,243,5,3,444,250,0,0,0,0,29,High
P129_Exp3,19,F,1,6,23,3,3,7,1,1549.32818403177,137,0,937,393,0,0,NA,7,2,464,254,80,101,57,92,29,High
P129_Exp3,19,F,1,6,24,2,2,6,1,463.583807351824,177,0,240,397,0,0,NA,2,3,139,244,0,36,0,34,29,High
P129_Exp3,19,F,2,7,25,7,3,11,2,5092.21954038003,306,0,2765,260,0,210,304,16,2,1528,246,364,57,360,57,29,High
P129_Exp3,19,F,2,7,26,5,1,9,2,5298.45913381178,999,0,2574,223,0,539,270,18,2,1590,244,270,0,270,0,29,High
P129_Exp3,19,F,2,7,27,6,2,10,3,3630.61139599813,596,0,1974,489,137,0,NA,10,2,1090,244,149,63,144,62,29,High
P129_Exp3,19,F,2,7,28,8,4,12,3,4166.74203063667,123,0,3132,103,0,0,NA,9,1,1250,246,78,198,64,198,29,High
P129_Exp3,19,F,2,8,29,7,3,11,3,4598.61773019475,210,0,3380,840,180,0,NA,10,1,1380,254,116,0,116,0,29,High
P129_Exp3,19,F,2,8,30,5,1,9,1,1861.49893202492,290,0,891,677,0,0,NA,5,2,559,250,120,19,120,0,29,High
P129_Exp3,19,F,2,8,31,8,4,12,2,2522.81264375961,186,196,1837,264,0,147,340,7,3,757,246,50,7,28,0,29,High
P129_Exp3,19,F,2,8,32,6,2,10,1,806.898489861851,0,64,800,353,0,144,396,1,3,242,251,0,25,0,0,29,High
P129_Exp3,19,F,2,9,33,7,3,11,1,3311.66332408975,219,0,1799,826,0,0,NA,9,1,994,250,266,0,261,0,29,High
P129_Exp3,19,F,2,9,34,6,2,10,2,3251.73900601658,154,260,1802,273,0,0,NA,9,2,975,248,257,68,252,68,29,High
P129_Exp3,19,F,2,9,35,8,4,12,1,1056.4988293936,187,0,636,510,0,0,NA,4,2,317,252,0,57,0,45,29,High
P129_Exp3,19,F,2,9,36,5,1,9,1,1206.91726545192,170,240,923,323,0,0,NA,3,2,362,252,0,56,0,52,29,High
P129_Exp3,19,F,2,10,37,8,4,12,1,1561.14835372318,433,214,763,383,137,0,NA,7,3,468,250,0,0,0,0,29,High
P129_Exp3,19,F,2,10,38,6,2,10,2,3387.60485050079,366,0,1953,477,0,0,NA,12,3,1016,247,182,87,180,79,29,High
P129_Exp3,19,F,2,10,39,7,3,11,1,1996.9518342732,340,0,1065,113,0,260,213,6,3,599,250,90,41,85,41,29,High
P129_Exp3,19,F,2,10,40,5,1,9,1,437.837402183504,170,217,210,373,0,134,286,2,3,132,247,0,0,0,0,29,High
P129_Exp3,19,F,2,11,41,6,2,10,1,4297.0515682736695,159,NA,852,NA,0,NA,NA,5,NA,1289,249,850,249,850,249,29,High
P129_Exp3,19,F,2,11,42,7,3,11,1,1380.55102432554,0,0,580,600,0,0,NA,3,2,414,250,194,59,190,52,29,High
P129_Exp3,19,F,2,11,43,5,1,9,1,1262.29982262703,190,0,910,250,0,0,NA,5,1,379,249,0,164,0,164,29,High
P129_Exp3,19,F,2,11,44,8,4,12,1,341.625181266863,57,227,233,0,0,399,300,2,3,102,246,0,0,0,0,29,High
P129_Exp3,19,F,2,12,45,6,2,10,2,2633.31393390399,369,154,1234,296,194,0,NA,7,2,790,248,165,86,160,86,29,High
P129_Exp3,19,F,2,12,46,8,4,12,2,3064.8886806739,313,199,1772,257,0,207,270,7,4,920,244,203,0,193,0,29,High
P129_Exp3,19,F,2,12,47,5,1,9,1,1871.67759595104,93,0,1169,780,0,0,NA,6,2,561,252,79,0,79,0,29,High
P129_Exp3,19,F,2,12,48,7,3,11,1,677.238551417759,180,0,410,310,0,0,NA,3,2,203,250,0,54,0,54,29,High
P129_Exp3,19,F,3,13,49,11,3,15,2,2645.59232458669,40,0,1730,287,0,0,NA,7,1,794,245,133,129,122,129,29,High
P129_Exp3,19,F,3,13,50,10,2,14,2,2509.13030983975,77,0,1607,480,0,0,NA,7,2,753,245,177,81,177,79,29,High
P129_Exp3,19,F,3,13,51,12,4,16,2,2426.01421390646,223,0,1661,773,0,0,NA,6,2,728,246,79,0,79,0,29,High
P129_Exp3,19,F,3,13,52,9,1,13,1,1147.16742151359,183,0,726,493,0,0,NA,3,3,345,249,28,49,28,47,29,High
P129_Exp3,19,F,3,14,53,12,4,16,1,1734.77939587247,167,146,826,97,0,0,NA,6,4,520,253,38,0,38,0,29,High
P129_Exp3,19,F,3,14,54,11,3,15,1,2162.83054999803,120,0,1440,583,0,0,NA,5,2,649,249,108,53,91,53,29,High
P129_Exp3,19,F,3,14,55,10,2,14,1,1573.04942145856,259,0,944,836,0,0,NA,8,1,472,252,34,0,34,0,29,High
P129_Exp3,19,F,3,14,56,9,1,13,1,638.668599365701,0,0,570,217,0,397,423,2,3,192,252,0,24,0,0,29,High
P129_Exp3,19,F,3,15,57,12,4,16,1,2375.28359593125,0,0,840,773,0,0,NA,5,2,712,251,305,0,303,0,29,High
P129_Exp3,19,F,3,15,58,9,1,13,1,1128.76613584012,147,0,667,516,0,0,NA,3,3,339,250,47,44,47,42,29,High
P129_Exp3,19,F,3,15,59,11,3,15,1,1779.55434838987,297,0,852,571,0,0,NA,6,2,534,250,128,55,123,53,29,High
P129_Exp3,19,F,3,15,60,10,2,14,1,318.147845395288,0,0,310,543,0,0,NA,1,2,95,248,0,68,0,64,29,High
P129_Exp3,19,F,3,16,61,12,4,16,1,1841.88538317358,224,0,1186,663,0,0,NA,7,2,552,251,32,30,32,30,29,High
P129_Exp3,19,F,3,16,62,9,1,13,1,1088.80159815999,97,0,566,493,0,0,NA,6,3,327,252,90,61,81,61,29,High
P129_Exp3,19,F,3,16,63,10,2,14,2,2533.94699125602,143,0,2023,234,0,0,NA,7,1,761,248,24,148,0,146,29,High
P129_Exp3,19,F,3,16,64,11,3,15,1,721.423974557183,117,0,384,356,0,0,NA,3,2,216,252,0,119,0,119,29,High
P129_Exp3,19,F,3,17,65,10,2,14,1,1542.7603498174,314,0,1000,450,0,0,NA,6,2,463,250,9,101,0,93,29,High
P129_Exp3,19,F,3,17,66,12,4,16,1,1272.70155988299,204,0,986,584,0,0,NA,3,2,382,252,0,57,0,54,29,High
P129_Exp3,19,F,3,17,67,11,3,15,1,1015.45846851513,0,0,929,535,0,0,NA,3,2,305,254,0,69,0,62,29,High
P129_Exp3,19,F,3,17,68,9,1,13,1,230.172735427914,0,0,227,523,0,0,NA,1,2,70,244,0,61,0,59,29,High
P129_Exp3,19,F,3,18,69,12,4,16,1,1379.85705195388,253,0,613,633,167,0,NA,6,3,414,249,45,0,45,0,29,High
P129_Exp3,19,F,3,18,70,9,1,13,1,1277.51408772929,254,0,750,793,0,0,NA,3,2,383,250,43,0,43,0,29,High
P129_Exp3,19,F,3,18,71,11,3,15,1,1467.2061076817,0,0,1067,517,0,0,NA,3,2,440,254,64,58,40,58,29,High
P129_Exp3,19,F,3,18,72,10,2,14,1,240.883877502711,0,0,237,296,0,276,540,1,2,73,246,0,52,0,52,29,High
P130_Exp3,18,F,1,1,1,4,4,8,3,6279.70684811953,931,0,4588,190,0,446,217,17,4,1884,250,9,0,0,0,22,Low
P130_Exp3,18,F,1,1,2,2,2,6,3,2235.54299023635,297,0,1476,231,0,507,236,8,4,671,248,21,0,0,0,22,Low
P130_Exp3,18,F,1,1,3,3,3,7,1,2259.28619165279,643,34,1077,357,0,297,163,10,4,678,250,105,0,105,0,22,Low
P130_Exp3,18,F,1,1,4,1,1,5,3,2266.71973320663,233,330,1801,173,0,200,207,7,4,680,249,0,0,0,0,22,Low
P130_Exp3,18,F,1,2,5,3,3,7,1,6723.30357622559,867,0,3916,144,150,632,190,23,3,2017,251,258,0,241,0,22,Low
P130_Exp3,18,F,1,2,6,2,2,6,1,1918.4535118402,536,0,976,536,0,233,197,8,3,576,253,0,0,0,0,22,Low
P130_Exp3,18,F,1,2,7,4,4,8,1,2233.28207793747,329,0,1546,173,0,630,210,6,2,670,253,42,0,37,0,22,Low
P130_Exp3,18,F,1,2,8,1,1,5,1,1455.26895196781,271,23,890,673,27,0,NA,6,4,436,252,0,0,0,0,22,Low
P130_Exp3,18,F,1,3,9,3,3,7,1,4045.1850416357,552,134,2559,157,0,406,200,15,3,1214,250,86,0,79,0,22,Low
P130_Exp3,18,F,1,3,10,4,4,8,1,1731.07006654755,317,280,1188,147,0,97,186,6,4,519,249,0,22,0,0,22,Low
P130_Exp3,18,F,1,3,11,1,1,5,1,1055.77510653893,333,789,546,0,0,0,NA,4,6,317,251,0,0,0,0,22,Low
P130_Exp3,18,F,1,3,12,2,2,6,1,1252.28762668121,376,384,824,63,0,0,NA,3,5,376,253,0,0,0,0,22,Low
P130_Exp3,18,F,1,4,13,1,1,5,1,2016.46873873688,314,811,1360,0,0,0,NA,7,2,605,253,0,0,0,0,22,Low
P130_Exp3,18,F,1,4,14,4,4,8,1,1816.27687814216,303,796,1232,0,0,0,NA,6,1,545,253,19,0,0,0,22,Low
P130_Exp3,18,F,1,4,15,2,2,6,1,3320.09054516129,517,450,2030,310,0,0,NA,9,6,996,253,117,0,109,0,22,Low
P130_Exp3,18,F,1,4,16,3,3,7,1,906.620699814084,197,0,640,164,0,566,213,4,3,272,251,0,0,0,0,22,Low
P130_Exp3,18,F,1,5,17,4,4,8,1,1945.04353086268,528,779,900,0,0,0,NA,10,3,583,250,47,0,42,0,22,Low
P130_Exp3,18,F,1,5,18,3,3,7,1,1213.15693991528,294,533,758,173,0,0,NA,9,4,364,249,0,0,0,0,22,Low
P130_Exp3,18,F,1,5,19,2,2,6,1,772.569428721908,160,0,430,740,0,0,NA,5,2,232,252,0,0,0,0,22,Low
P130_Exp3,18,F,1,5,20,1,1,5,1,471.442775977266,214,400,130,253,0,0,NA,3,6,142,248,0,0,0,0,22,Low
P130_Exp3,18,F,1,6,21,3,3,7,1,4485.001910758,1299,833,1877,0,153,0,NA,14,2,1345,253,116,0,109,0,22,Low
P130_Exp3,18,F,1,6,22,1,1,5,1,1088.73673261041,303,523,693,0,0,0,NA,4,5,327,252,0,31,0,30,22,Low
