Experiment,subj,condition,age,sex,phase,epoch,block,trial,cue,resp,out,numResp,RT,ICU,ICU_Exp_medSplit,AOI_out_p2,AOI_out_p2_1s,tOutFix,tOutFix_1s
Exp7,P1783_Exp7,NA,20,F,1,2,3,9,2,2,6,1,1828.85061931393,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,1,2,3,10,1,1,5,1,2196.42931531143,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,1,2,3,11,3,3,7,1,1229.75067348125,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,1,2,3,12,4,4,8,1,1150.07553639498,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,1,2,4,13,2,2,6,1,2733.08784876008,26,High,208,NA,242,NA
Exp7,P1783_Exp7,NA,20,F,1,2,4,14,4,4,8,1,2727.80043245257,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,1,2,4,15,1,1,5,1,1362.64129674146,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,1,2,4,16,3,3,7,1,1501.39902906994,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,1,3,5,17,4,4,8,1,3391.10158330459,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,1,3,5,18,3,3,7,1,887.247785837644,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,1,3,5,19,2,2,6,1,701.888629844689,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,1,3,5,20,1,1,5,1,755.906101630899,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,1,3,6,21,4,4,8,1,1274.14153542031,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,1,3,6,22,2,2,6,1,888.843718651515,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,1,3,6,23,1,1,5,1,944.197420893943,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,1,3,6,24,3,3,7,1,547.684481532997,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,2,4,7,25,5,1,9,4,5444.92056828949,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,2,4,7,26,7,3,11,1,2184.37294258638,26,High,575,NA,241,NA
Exp7,P1783_Exp7,NA,20,F,2,4,7,27,6,2,10,1,1361.71688002014,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,2,4,7,28,8,4,12,1,1140.49530197008,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,2,4,8,29,6,2,10,1,1321.2122783425,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,2,4,8,30,5,1,9,1,902.075862878519,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,2,4,8,31,8,4,12,1,1027.95421334667,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,2,4,8,32,7,3,11,1,668.442367209536,26,High,225,NA,291,NA
Exp7,P1783_Exp7,NA,20,F,2,5,9,33,8,4,12,1,1521.23905241842,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,2,5,9,34,6,2,10,1,741.938134061456,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,2,5,9,35,5,1,9,1,785.8640051154,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,2,5,9,36,7,3,11,1,420.259974534929,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,2,5,10,37,6,2,10,1,1165.60697398381,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,2,5,10,38,7,3,11,1,832.549832045515,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,2,5,10,39,8,4,12,1,721.984954686377,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,2,5,10,40,5,1,9,1,823.293298057251,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,2,6,11,41,7,3,11,1,1125.36145632293,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,2,6,11,42,6,2,10,1,905.643369413156,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,2,6,11,43,8,4,12,1,1168.17709980296,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,2,6,11,44,5,1,9,1,418.308187659022,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,2,6,12,45,8,4,12,1,1070.86539019474,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,2,6,12,46,5,1,9,1,1109.88937927323,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,2,6,12,47,7,3,11,1,1537.90019525695,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,2,6,12,48,6,2,10,1,725.861321524462,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,3,7,13,49,10,2,14,1,1311.16952638786,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,3,7,13,50,9,1,13,1,1588.05026611935,26,High,117,NA,516,NA
Exp7,P1783_Exp7,NA,20,F,3,7,13,51,11,3,15,1,733.855516558833,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,3,7,13,52,12,4,16,1,954.634054755843,26,High,383,NA,416,NA
Exp7,P1783_Exp7,NA,20,F,3,7,14,53,10,2,14,1,881.323789587441,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,3,7,14,54,11,3,15,1,864.038124414947,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,3,7,14,55,12,4,16,1,3359.79817427869,26,High,142,NA,349,NA
Exp7,P1783_Exp7,NA,20,F,3,7,14,56,9,1,13,1,567.657447753845,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,3,8,15,57,10,2,14,1,910.630891333312,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,3,8,15,58,11,3,15,1,611.762018763329,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,3,8,15,59,9,1,13,1,685.277881631009,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,3,8,15,60,12,4,16,1,588.743424074892,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,3,8,16,61,11,3,15,1,937.12269586922,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,3,8,16,62,9,1,13,1,917.708708053397,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,3,8,16,63,10,2,14,1,721.926212487233,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,3,8,16,64,12,4,16,1,391.952108521764,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,3,9,17,65,11,3,15,1,932.839771175168,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,3,9,17,66,12,4,16,1,1217.35390516733,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,3,9,17,67,9,1,13,1,938.193658919772,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,3,9,17,68,10,2,14,1,269.937139772992,26,High,0,NA,NA,NA
Exp7,P1783_Exp7,NA,20,F,3,9,18,69,12,4,16,1,2084.4484417712,26,High,284,NA,225,NA
Exp7,P1783_Exp7,NA,20,F,3,9,18,70,11,3,15,1,1042.54515740286,26,High,542,NA,283,NA
Exp7,P1783_Exp7,NA,20,F,3,9,18,71,9,1,13,1,1266.20175421249,26,High,299,NA,58,NA
Exp7,P1783_Exp7,NA,20,F,3,9,18,72,10,2,14,1,1249.2175292773,26,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,1,1,1,1,4,4,8,4,6237.26808438164,34,High,408,NA,208,NA
Exp7,P1784_Exp7,NA,20,M,1,1,1,2,1,1,5,2,2781.40449984608,34,High,208,NA,234,NA
Exp7,P1784_Exp7,NA,20,M,1,1,1,3,3,3,7,1,3829.04875213819,34,High,150,NA,225,NA
Exp7,P1784_Exp7,NA,20,M,1,1,1,4,2,2,6,1,1652.23596785688,34,High,133,NA,242,NA
Exp7,P1784_Exp7,NA,20,M,1,1,2,5,3,3,7,1,2776.03237110293,34,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,1,1,2,6,1,1,5,1,3711.97029234634,34,High,183,NA,225,NA
Exp7,P1784_Exp7,NA,20,M,1,1,2,7,2,2,6,1,1394.54135804112,34,High,116,NA,234,NA
Exp7,P1784_Exp7,NA,20,M,1,1,2,8,4,4,8,1,2435.8961757672,34,High,142,NA,358,NA
Exp7,P1784_Exp7,NA,20,M,1,2,3,9,2,2,6,1,1281.35101352746,34,High,250,NA,233,NA
Exp7,P1784_Exp7,NA,20,M,1,2,3,10,1,1,5,1,1671.46692734582,34,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,1,2,3,11,3,3,7,1,1869.86839750841,34,High,167,NA,217,NA
Exp7,P1784_Exp7,NA,20,M,1,2,3,12,4,4,8,1,1467.20113064077,34,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,1,2,4,13,1,1,5,1,1583.65846896379,34,High,158,NA,234,NA
Exp7,P1784_Exp7,NA,20,M,1,2,4,14,2,2,6,1,6514.36215104854,34,High,125,NA,417,NA
Exp7,P1784_Exp7,NA,20,M,1,2,4,15,3,3,7,1,1922.02776076772,34,High,159,NA,216,NA
Exp7,P1784_Exp7,NA,20,M,1,2,4,16,4,4,8,1,790.227269064644,34,High,400,NA,216,NA
Exp7,P1784_Exp7,NA,20,M,1,3,5,17,3,3,7,1,3959.71861108274,34,High,383,NA,200,NA
Exp7,P1784_Exp7,NA,20,M,1,3,5,18,1,1,5,1,1071.61198966196,34,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,1,3,5,19,4,4,8,1,815.449314579269,34,High,167,NA,266,NA
Exp7,P1784_Exp7,NA,20,M,1,3,5,20,2,2,6,2,2777.67220598162,34,High,133,NA,267,NA
Exp7,P1784_Exp7,NA,20,M,1,3,6,21,3,3,7,1,1184.32744986683,34,High,59,NA,758,NA
Exp7,P1784_Exp7,NA,20,M,1,3,6,22,1,1,5,1,1338.52201392563,34,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,1,3,6,23,4,4,8,1,846.663064458653,34,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,1,3,6,24,2,2,6,1,383.271203283243,34,High,309,NA,291,NA
Exp7,P1784_Exp7,NA,20,M,2,4,7,25,6,2,10,1,1837.92840853971,34,High,425,NA,209,NA
Exp7,P1784_Exp7,NA,20,M,2,4,7,26,5,1,9,2,3108.55588653294,34,High,150,NA,216,NA
Exp7,P1784_Exp7,NA,20,M,2,4,7,27,8,4,12,3,2672.91724133838,34,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,2,4,7,28,7,3,11,3,2655.1028963695,34,High,275,NA,308,NA
Exp7,P1784_Exp7,NA,20,M,2,4,8,29,6,2,10,1,1791.99417259633,34,High,225,NA,233,NA
Exp7,P1784_Exp7,NA,20,M,2,4,8,30,8,4,12,1,969.60986999602,34,High,584,NA,233,NA
Exp7,P1784_Exp7,NA,20,M,2,4,8,31,7,3,11,1,2717.47629147069,34,High,366,NA,217,NA
Exp7,P1784_Exp7,NA,20,M,2,4,8,32,5,1,9,2,1745.56310131175,34,High,108,NA,283,NA
Exp7,P1784_Exp7,NA,20,M,2,5,9,33,8,4,12,1,829.536312395362,34,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,2,5,9,34,5,1,9,1,1773.84963463157,34,High,384,NA,275,NA
Exp7,P1784_Exp7,NA,20,M,2,5,9,35,7,3,11,1,1681.90696207159,34,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,2,5,9,36,6,2,10,1,607.385061743003,34,High,250,NA,274,NA
Exp7,P1784_Exp7,NA,20,M,2,5,10,37,7,3,11,1,2441.95496990733,34,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,2,5,10,38,6,2,10,1,1721.6494610019,34,High,208,NA,217,NA
Exp7,P1784_Exp7,NA,20,M,2,5,10,39,8,4,12,1,967.819778754006,34,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,2,5,10,40,5,1,9,1,707.617495351883,34,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,2,6,11,41,6,2,10,1,2347.9739430195,34,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,2,6,11,42,5,1,9,1,871.502048997741,34,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,2,6,11,43,7,3,11,1,774.408613036712,34,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,2,6,11,44,8,4,12,1,394.153968692876,34,High,434,NA,350,NA
Exp7,P1784_Exp7,NA,20,M,2,6,12,45,7,3,11,1,4051.41302055665,34,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,2,6,12,46,6,2,10,1,968.289716351251,34,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,2,6,12,47,5,1,9,1,811.380335160152,34,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,2,6,12,48,8,4,12,1,557.074531925537,34,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,3,7,13,49,9,1,13,4,3386.01229982078,34,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,3,7,13,50,11,3,15,2,1578.35188414856,34,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,3,7,13,51,10,2,14,1,1012.17384952656,34,High,150,NA,675,NA
Exp7,P1784_Exp7,NA,20,M,3,7,13,52,12,4,16,1,501.34889880826,34,High,174,NA,342,NA
Exp7,P1784_Exp7,NA,20,M,3,7,14,53,10,2,14,1,2069.04031799502,34,High,217,NA,208,NA
Exp7,P1784_Exp7,NA,20,M,3,7,14,54,12,4,16,1,3412.00510482884,34,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,3,7,14,55,11,3,15,1,689.917543087631,34,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,3,7,14,56,9,1,13,1,480.624341600674,34,High,175,NA,433,NA
Exp7,P1784_Exp7,NA,20,M,3,8,15,57,11,3,15,1,2215.72422807367,34,High,241,NA,575,NA
Exp7,P1784_Exp7,NA,20,M,3,8,15,58,9,1,13,1,903.744405710086,34,High,200,NA,492,NA
Exp7,P1784_Exp7,NA,20,M,3,8,15,59,10,2,14,1,709.663578916661,34,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,3,8,15,60,12,4,16,1,627.081630456473,34,High,266,NA,342,NA
Exp7,P1784_Exp7,NA,20,M,3,8,16,61,11,3,15,1,2128.02676153206,34,High,550,NA,275,NA
Exp7,P1784_Exp7,NA,20,M,3,8,16,62,12,4,16,1,1291.9895350542,34,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,3,8,16,63,9,1,13,1,761.239539382586,34,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,3,8,16,64,10,2,14,1,645.595935109668,34,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,3,9,17,65,12,4,16,2,3080.1561971864,34,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,3,9,17,66,9,1,13,1,876.603036114034,34,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,3,9,17,67,10,2,14,1,388.207093901542,34,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,3,9,17,68,11,3,15,1,246.274191097086,34,High,417,NA,408,NA
Exp7,P1784_Exp7,NA,20,M,3,9,18,69,10,2,14,1,1067.20879804368,34,High,133,NA,209,NA
Exp7,P1784_Exp7,NA,20,M,3,9,18,70,9,1,13,1,862.280760329895,34,High,0,NA,NA,NA
Exp7,P1784_Exp7,NA,20,M,3,9,18,71,11,3,15,1,3104.33046736091,34,High,242,NA,366,NA
Exp7,P1784_Exp7,NA,20,M,3,9,18,72,12,4,16,1,557.199745561547,34,High,583,NA,242,NA
Exp7,P1796_Exp7,NA,26,F,1,1,1,1,4,4,8,3,7242.90236620254,8,Low,617,NA,208,NA
Exp7,P1796_Exp7,NA,26,F,1,1,1,2,3,3,7,2,3602.46417985491,8,Low,608,NA,209,NA
Exp7,P1796_Exp7,NA,26,F,1,1,1,3,1,1,5,1,1761.73431860934,8,Low,433,NA,200,NA
Exp7,P1796_Exp7,NA,26,F,1,1,1,4,2,2,6,1,692.053574934107,8,Low,342,NA,217,NA
Exp7,P1796_Exp7,NA,26,F,1,1,2,5,4,4,8,1,2726.9138885049,8,Low,316,NA,208,NA
Exp7,P1796_Exp7,NA,26,F,1,1,2,6,3,3,7,1,1906.61734720561,8,Low,225,NA,208,NA
Exp7,P1796_Exp7,NA,26,F,1,1,2,7,2,2,6,1,2728.15645943683,8,Low,200,NA,250,NA
Exp7,P1796_Exp7,NA,26,F,1,1,2,8,1,1,5,1,1113.87409748204,8,Low,150,NA,258,NA
Exp7,P1796_Exp7,NA,26,F,1,2,3,9,4,4,8,1,755.623182250019,8,Low,150,NA,192,NA
Exp7,P1796_Exp7,NA,26,F,1,2,3,10,1,1,5,1,1045.6331778496,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,1,2,3,11,3,3,7,2,3053.39870511671,8,Low,250,NA,283,NA
Exp7,P1796_Exp7,NA,26,F,1,2,3,12,2,2,6,1,885.157878236896,8,Low,183,NA,250,NA
Exp7,P1796_Exp7,NA,26,F,1,2,4,13,1,1,5,1,934.999225518368,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,1,2,4,14,4,4,8,1,1075.54917832385,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,1,2,4,15,3,3,7,2,1697.79988579103,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,1,2,4,16,2,2,6,1,397.532419229719,8,Low,175,NA,284,NA
Exp7,P1796_Exp7,NA,26,F,1,3,5,17,3,3,7,1,1356.41380240031,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,1,3,5,18,2,2,6,1,1734.97715048325,8,Low,142,NA,233,NA
Exp7,P1796_Exp7,NA,26,F,1,3,5,19,1,1,5,1,898.574181546792,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,1,3,5,20,4,4,8,1,697.564604259242,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,1,3,6,21,2,2,6,1,2830.85483871491,8,Low,141,NA,208,NA
Exp7,P1796_Exp7,NA,26,F,1,3,6,22,3,3,7,1,1606.1541734025,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,1,3,6,23,4,4,8,1,1303.02066241802,8,Low,233,NA,292,NA
Exp7,P1796_Exp7,NA,26,F,1,3,6,24,1,1,5,1,788.464588583338,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,2,4,7,25,7,3,11,3,8225.06765503476,8,Low,583,NA,234,NA
Exp7,P1796_Exp7,NA,26,F,2,4,7,26,5,1,9,3,7818.35028999012,8,Low,400,NA,217,NA
Exp7,P1796_Exp7,NA,26,F,2,4,7,27,6,2,10,1,3477.65737505597,8,Low,341,NA,225,NA
Exp7,P1796_Exp7,NA,26,F,2,4,7,28,8,4,12,1,1064.53268480982,8,Low,517,NA,191,NA
Exp7,P1796_Exp7,NA,26,F,2,4,8,29,5,1,9,2,3581.24555755421,8,Low,133,NA,225,NA
Exp7,P1796_Exp7,NA,26,F,2,4,8,30,8,4,12,1,1317.20773689813,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,2,4,8,31,6,2,10,2,3473.8795760486,8,Low,50,NA,283,NA
Exp7,P1796_Exp7,NA,26,F,2,4,8,32,7,3,11,1,1295.71549546927,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,2,5,9,33,6,2,10,2,10147.7840096977,8,Low,175,NA,250,NA
Exp7,P1796_Exp7,NA,26,F,2,5,9,34,8,4,12,1,1544.21144049411,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,2,5,9,35,7,3,11,1,2020.49762817023,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,2,5,9,36,5,1,9,1,602.483039479012,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,2,5,10,37,7,3,11,1,2086.88659461131,8,Low,167,NA,225,NA
Exp7,P1796_Exp7,NA,26,F,2,5,10,38,5,1,9,3,4307.28912081031,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,2,5,10,39,6,2,10,2,3461.76458675927,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,2,5,10,40,8,4,12,1,1340.07425744858,8,Low,142,NA,325,NA
Exp7,P1796_Exp7,NA,26,F,2,6,11,41,6,2,10,2,6202.33315184851,8,Low,134,NA,250,NA
Exp7,P1796_Exp7,NA,26,F,2,6,11,42,7,3,11,1,5271.5859984919,8,Low,508,NA,250,NA
Exp7,P1796_Exp7,NA,26,F,2,6,11,43,5,1,9,1,1761.52222513883,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,2,6,11,44,8,4,12,1,867.927911716833,8,Low,417,NA,358,NA
Exp7,P1796_Exp7,NA,26,F,2,6,12,45,7,3,11,1,1189.6452628489,8,Low,133,NA,208,NA
Exp7,P1796_Exp7,NA,26,F,2,6,12,46,6,2,10,1,2575.56448244395,8,Low,125,NA,217,NA
Exp7,P1796_Exp7,NA,26,F,2,6,12,47,8,4,12,1,834.211233348469,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,2,6,12,48,5,1,9,1,586.738345603408,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,3,7,13,49,9,1,13,4,5031.01511459681,8,Low,208,NA,416,NA
Exp7,P1796_Exp7,NA,26,F,3,7,13,50,10,2,14,1,2075.41406921791,8,Low,308,NA,216,NA
Exp7,P1796_Exp7,NA,26,F,3,7,13,51,12,4,16,2,1896.39821383935,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,3,7,13,52,11,3,15,1,1013.36992718643,8,Low,158,NA,259,NA
Exp7,P1796_Exp7,NA,26,F,3,7,14,53,9,1,13,1,821.899609296452,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,3,7,14,54,11,3,15,2,3646.12482659231,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,3,7,14,55,10,2,14,1,772.27901236256,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,3,7,14,56,12,4,16,1,670.643264656064,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,3,8,15,57,11,3,15,1,1208.29495709131,8,Low,116,NA,234,NA
Exp7,P1796_Exp7,NA,26,F,3,8,15,58,10,2,14,1,3288.17628368324,8,Low,41,NA,242,NA
Exp7,P1796_Exp7,NA,26,F,3,8,15,59,12,4,16,1,1228.38292950564,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,3,8,15,60,9,1,13,1,741.651602156708,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,3,8,16,61,12,4,16,1,910.426681976787,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,3,8,16,62,9,1,13,1,1458.64780209649,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,3,8,16,63,11,3,15,1,730.419305081341,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,3,8,16,64,10,2,14,1,599.045332041896,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,3,9,17,65,12,4,16,1,934.567927572061,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,3,9,17,66,11,3,15,1,1467.03786115813,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,3,9,17,67,10,2,14,1,2786.82534721065,8,Low,575,NA,233,NA
Exp7,P1796_Exp7,NA,26,F,3,9,17,68,9,1,13,1,786.472270325248,8,Low,475,NA,300,NA
Exp7,P1796_Exp7,NA,26,F,3,9,18,69,10,2,14,1,1571.12350487205,8,Low,0,NA,NA,NA
Exp7,P1796_Exp7,NA,26,F,3,9,18,70,11,3,15,1,4484.63976418589,8,Low,100,NA,233,NA
Exp7,P1796_Exp7,NA,26,F,3,9,18,71,12,4,16,1,1192.33600552525,8,Low,84,NA,717,NA
Exp7,P1796_Exp7,NA,26,F,3,9,18,72,9,1,13,1,1346.55856701465,8,Low,383,NA,433,NA
Exp7,P1823_Exp7,NA,20,F,1,1,1,1,2,2,6,2,4612.60478551958,18,Low,567,NA,258,NA
Exp7,P1823_Exp7,NA,20,F,1,1,1,2,4,4,8,2,5071.76346959204,18,Low,600,NA,217,NA
Exp7,P1823_Exp7,NA,20,F,1,1,1,3,1,1,5,1,2531.91429046183,18,Low,608,NA,217,NA
Exp7,P1823_Exp7,NA,20,F,1,1,1,4,3,3,7,1,3221.76224835766,18,Low,617,NA,192,NA
Exp7,P1823_Exp7,NA,20,F,1,1,2,5,2,2,6,1,2217.0164397412,18,Low,625,NA,200,NA
Exp7,P1823_Exp7,NA,20,F,1,1,2,6,3,3,7,1,1400.35769306178,18,Low,533,NA,9,NA
Exp7,P1823_Exp7,NA,20,F,1,1,2,7,1,1,5,1,2545.70094178598,18,Low,600,NA,217,NA
Exp7,P1823_Exp7,NA,20,F,1,1,2,8,4,4,8,1,2035.95193786441,18,Low,708,NA,8,NA
Exp7,P1823_Exp7,NA,20,F,1,2,3,9,1,1,5,2,4648.4339401195,18,Low,542,NA,250,NA
Exp7,P1823_Exp7,NA,20,F,1,2,3,10,4,4,8,1,2547.58720747759,18,Low,600,NA,225,NA
Exp7,P1823_Exp7,NA,20,F,1,2,3,11,2,2,6,1,2045.74067054182,18,Low,550,NA,225,NA
Exp7,P1823_Exp7,NA,20,F,1,2,3,12,3,3,7,1,1341.59747140893,18,Low,425,NA,8,NA
Exp7,P1823_Exp7,NA,20,F,1,2,4,13,2,2,6,1,2696.19625271025,18,Low,817,NA,8,NA
Exp7,P1823_Exp7,NA,20,F,1,2,4,14,3,3,7,1,1108.28331712037,18,Low,0,NA,NA,NA
Exp7,P1823_Exp7,NA,20,F,1,2,4,15,4,4,8,1,1402.05845483342,18,Low,0,NA,NA,NA
Exp7,P1823_Exp7,NA,20,F,1,2,4,16,1,1,5,1,1196.10520120295,18,Low,0,NA,NA,NA
Exp7,P1823_Exp7,NA,20,F,1,3,5,17,4,4,8,1,3356.38522555382,18,Low,542,NA,208,NA
Exp7,P1823_Exp7,NA,20,F,1,3,5,18,3,3,7,1,1157.83388749878,18,Low,0,NA,NA,NA
Exp7,P1823_Exp7,NA,20,F,1,3,5,19,2,2,6,1,1065.88917879708,18,Low,0,NA,NA,NA
Exp7,P1823_Exp7,NA,20,F,1,3,5,20,1,1,5,1,801.515484860829,18,Low,333,NA,242,NA
Exp7,P1823_Exp7,NA,20,F,1,3,6,21,3,3,7,1,1295.33774056927,18,Low,0,NA,NA,NA
Exp7,P1823_Exp7,NA,20,F,1,3,6,22,1,1,5,1,1381.94921157537,18,Low,0,NA,NA,NA
Exp7,P1823_Exp7,NA,20,F,1,3,6,23,4,4,8,1,1319.94792727073,18,Low,0,NA,NA,NA
Exp7,P1823_Exp7,NA,20,F,1,3,6,24,2,2,6,1,1028.30330207598,18,Low,600,NA,217,NA
Exp7,P1823_Exp7,NA,20,F,2,4,7,25,7,3,11,3,6450.04429964774,18,Low,525,NA,217,NA
