subj,condition,age,sex,phase,block,trial,cue,resp,out,numResp,RT,AOI_cue_p1,AOI_cue_p2,AOI_resp_p1,AOI_resp_p2,AOI_out_p1,AOI_out_p2,tOutFix,nFix_p1,nFix_p2,samples_p1,samples_p2,raw_NA_p1,raw_NA_p2,post_interp_NA_p1,post_interp_NA_p2,ICU,ICU_medSplit
P339_Exp6,C3,19,F,1,6,24,1,1,5,1,1725.5210980893,310,696,1006,997,147,276,804,5,9,518,811,0,119,0,119,15,Low
P339_Exp6,C3,19,F,2,7,25,7,3,11,2,3690.65162768129,497,684,2580,350,64,1229,300,11,11,1108,806,0,23,0,0,15,Low
P339_Exp6,C3,19,F,2,7,26,6,2,10,1,2362.01058194638,586,174,1313,0,0,2140,393,8,8,709,810,38,31,38,31,15,Low
P339_Exp6,C3,19,F,2,7,27,8,4,12,2,2956.20729458824,493,1801,2001,0,0,527,500,7,8,887,806,0,26,0,0,15,Low
P339_Exp6,C3,19,F,2,7,28,5,1,9,1,1760.03165890506,607,2342,594,0,43,0,NA,8,4,528,811,10,70,0,70,15,Low
P339_Exp6,C3,19,F,2,8,29,6,2,10,1,3439.65549508903,1531,1475,1163,163,0,233,457,10,8,1032,812,62,96,52,48,15,Low
P339_Exp6,C3,19,F,2,8,30,5,1,9,1,2056.35967268972,860,2090,1083,0,0,309,350,4,5,617,811,0,16,0,0,15,Low
P339_Exp6,C3,19,F,2,8,31,8,4,12,1,1535.57008366261,500,956,779,875,0,316,2380,4,7,461,813,0,104,0,93,15,Low
P339_Exp6,C3,19,F,2,8,32,7,3,11,1,377.503462315872,0,1393,370,253,0,495,1047,1,9,113,810,0,121,0,115,15,Low
P339_Exp6,C3,19,F,2,9,33,8,4,12,3,7821.3943320643,3380,1689,3468,160,0,350,433,20,9,2347,813,17,36,0,36,15,Low
P339_Exp6,C3,19,F,2,9,34,5,1,9,1,1789.9757064406,454,1651,1063,346,0,0,NA,4,6,537,811,0,58,0,53,15,Low
P339_Exp6,C3,19,F,2,9,35,7,3,11,1,2287.98585612458,633,1650,1397,0,0,733,463,6,6,687,812,34,27,29,0,15,Low
P339_Exp6,C3,19,F,2,9,36,6,2,10,1,1507.76017473981,273,213,977,276,0,1761,580,4,9,452,811,0,36,0,36,15,Low
P339_Exp6,C3,19,F,2,10,37,8,4,12,1,2197.67526802025,983,97,740,184,0,0,NA,7,6,660,809,48,135,48,133,15,Low
P339_Exp6,C3,19,F,2,10,38,5,1,9,1,1247.54287294309,360,0,577,2088,0,0,NA,4,7,374,810,0,125,0,89,15,Low
P339_Exp6,C3,19,F,2,10,39,7,3,11,1,1743.60875292587,423,233,1026,1317,0,431,803,5,10,523,811,0,66,0,66,15,Low
P339_Exp6,C3,19,F,2,10,40,6,2,10,1,355.447879324856,300,916,0,1013,0,430,304,2,7,106,812,1,38,0,38,15,Low
P339_Exp6,C3,19,F,2,11,41,7,3,11,1,1428.07349164468,270,1092,987,834,0,170,540,4,7,429,810,0,89,0,82,15,Low
P339_Exp6,C3,19,F,2,11,42,8,4,12,1,2347.80965536265,1333,126,819,1912,0,0,NA,6,8,704,809,0,145,0,144,15,Low
P339_Exp6,C3,19,F,2,11,43,6,2,10,1,1759.68512550753,367,47,1252,1467,0,213,650,5,11,528,811,0,84,0,83,15,Low
P339_Exp6,C3,19,F,2,11,44,5,1,9,1,873.917083130436,267,437,303,203,0,217,413,4,8,262,811,0,66,0,36,15,Low
P339_Exp6,C3,19,F,2,12,45,7,3,11,1,1693.53407316885,314,560,1006,348,0,357,390,6,7,508,810,0,66,0,66,15,Low
P339_Exp6,C3,19,F,2,12,46,8,4,12,1,1371.47142668982,250,80,587,1032,0,0,NA,4,7,412,812,58,160,58,156,15,Low
P339_Exp6,C3,19,F,2,12,47,5,1,9,1,1420.17717878298,173,177,947,1490,0,323,2236,4,9,426,812,0,93,0,93,15,Low
P339_Exp6,C3,19,F,2,12,48,6,2,10,1,285.767800889516,0,373,280,0,0,1907,536,1,5,86,813,0,48,0,0,15,Low
P339_Exp6,C3,19,F,3,13,49,11,3,15,1,3326.27568361931,1109,633,1637,557,0,963,376,10,8,998,811,31,69,0,66,15,Low
P339_Exp6,C3,19,F,3,13,50,9,1,13,1,1153.59760831598,493,806,536,744,0,556,333,4,9,346,812,0,25,0,0,15,Low
P339_Exp6,C3,19,F,3,13,51,12,4,16,1,1851.99160109369,517,1577,1042,33,0,177,1163,6,12,556,813,0,58,0,28,15,Low
P339_Exp6,C3,19,F,3,13,52,10,2,14,1,700.213896834612,307,613,299,296,0,1050,704,4,5,210,814,0,111,0,104,15,Low
P339_Exp6,C3,19,F,3,14,53,12,4,16,1,2548.32661799082,1084,1404,1116,200,0,332,430,10,13,764,814,0,41,0,0,15,Low
P339_Exp6,C3,19,F,3,14,54,9,1,13,1,1318.46509853312,410,1819,630,30,0,357,546,4,6,396,813,19,39,0,0,15,Low
P339_Exp6,C3,19,F,3,14,55,10,2,14,1,908.133030186946,283,190,557,1139,0,230,367,3,6,272,811,0,269,0,247,15,Low
P339_Exp6,C3,19,F,3,14,56,11,3,15,1,625.539269962246,390,926,0,375,153,1303,4,3,6,188,811,0,0,0,0,15,Low
P339_Exp6,C3,19,F,3,15,57,12,4,16,1,1454.15314844286,387,1209,934,59,0,697,580,4,10,436,812,0,74,0,74,15,Low
P339_Exp6,C3,19,F,3,15,58,11,3,15,2,2454.53409369475,886,727,1263,603,0,864,316,8,6,737,812,0,106,0,76,15,Low
P339_Exp6,C3,19,F,3,15,59,9,1,13,1,971.684478323368,363,583,444,1009,0,584,1646,4,9,291,812,0,95,0,87,15,Low
P339_Exp6,C3,19,F,3,15,60,10,2,14,1,742.360266745891,561,207,137,1624,0,419,284,3,9,223,811,0,30,0,0,15,Low
P339_Exp6,C3,19,F,3,16,61,11,3,15,1,1444.03153574603,393,1026,760,522,0,649,484,4,7,433,810,0,97,0,93,15,Low
P339_Exp6,C3,19,F,3,16,62,9,1,13,1,1258.02641381233,403,190,684,340,0,1779,390,4,7,378,811,0,1,0,0,15,Low
P339_Exp6,C3,19,F,3,16,63,12,4,16,1,1562.36212619297,310,0,990,1077,0,1163,157,4,8,468,810,0,33,0,27,15,Low
P339_Exp6,C3,19,F,3,16,64,10,2,14,1,1453.69251258489,307,260,870,0,0,1780,230,5,6,436,813,0,26,0,26,15,Low
P339_Exp6,C3,19,F,3,17,65,12,4,16,1,1146.19453201703,206,1326,656,157,0,374,923,4,9,344,809,0,98,0,77,15,Low
P339_Exp6,C3,19,F,3,17,66,10,2,14,1,1166.27867805255,144,493,603,220,167,521,260,4,7,350,814,0,43,0,42,15,Low
P339_Exp6,C3,19,F,3,17,67,11,3,15,1,913.943199917412,353,695,326,880,0,460,567,3,8,274,809,0,24,0,0,15,Low
P339_Exp6,C3,19,F,3,17,68,9,1,13,1,1318.35039235557,390,0,787,372,0,930,299,4,6,396,813,0,59,0,34,15,Low
P339_Exp6,C3,19,F,3,18,69,12,4,16,1,1325.57144806378,273,384,744,784,0,0,NA,4,6,397,811,0,168,0,167,15,Low
P339_Exp6,C3,19,F,3,18,70,11,3,15,1,1457.59795605591,310,0,574,1349,167,713,1990,7,4,437,812,0,62,0,58,15,Low
P339_Exp6,C3,19,F,3,18,71,10,2,14,1,1087.89421192705,360,234,636,1816,0,297,577,4,6,326,812,0,59,0,59,15,Low
P339_Exp6,C3,19,F,3,18,72,9,1,13,1,1317.96884338655,323,356,691,1949,0,109,2600,5,7,395,814,0,36,0,36,15,Low
P340_Exp6,C3,22,M,1,1,1,4,4,8,4,10158.5076364136,3166,180,5360,300,0,1686,237,43,8,3048,812,98,0,59,0,20,Low
P340_Exp6,C3,22,M,1,1,2,1,1,5,3,8148.54600864783,2112,0,4679,580,143,1886,217,37,6,2444,805,45,0,39,0,20,Low
P340_Exp6,C3,22,M,1,1,3,2,2,6,1,3153.67548777431,717,167,1782,590,0,1573,220,13,8,946,812,0,0,0,0,20,Low
P340_Exp6,C3,22,M,1,1,4,3,3,7,1,1788.07792292355,656,419,690,250,0,1802,217,17,6,537,812,0,0,0,0,20,Low
P340_Exp6,C3,22,M,1,2,5,1,1,5,2,3905.82894532054,703,1221,2388,553,0,646,254,17,7,1172,812,0,0,0,0,20,Low
P340_Exp6,C3,22,M,1,2,6,4,4,8,1,1758.41430180662,436,287,945,210,0,1758,256,7,8,527,812,0,40,0,40,20,Low
P340_Exp6,C3,22,M,1,2,7,2,2,6,1,1689.97576681068,380,0,1118,909,0,1342,237,14,12,507,812,0,43,0,43,20,Low
P340_Exp6,C3,22,M,1,2,8,3,3,7,1,1112.13343829877,293,0,703,180,0,1503,237,6,7,333,810,0,0,0,0,20,Low
P340_Exp6,C3,22,M,1,3,9,2,2,6,1,1429.47471815569,297,380,761,586,0,1096,270,12,10,429,810,0,0,0,0,20,Low
P340_Exp6,C3,22,M,1,3,10,3,3,7,1,1108.3873760399,300,0,519,330,0,1609,264,11,7,332,811,0,79,0,71,20,Low
P340_Exp6,C3,22,M,1,3,11,4,4,8,1,1554.04894693856,389,657,762,749,0,990,267,12,7,466,813,0,0,0,0,20,Low
P340_Exp6,C3,22,M,1,3,12,1,1,5,1,1725.53739844079,273,286,1233,1498,0,440,230,10,9,517,811,0,0,0,0,20,Low
P340_Exp6,C3,22,M,1,4,13,3,3,7,1,1282.08905304928,423,77,609,384,0,1210,273,14,9,385,814,0,125,0,124,20,Low
P340_Exp6,C3,22,M,1,4,14,4,4,8,1,1080.36707184147,347,990,413,220,0,547,273,5,4,324,809,0,233,0,233,20,Low
P340_Exp6,C3,22,M,1,4,15,1,1,5,1,1510.25956196827,290,300,902,1379,0,447,253,14,8,453,811,0,76,0,76,20,Low
P340_Exp6,C3,22,M,1,4,16,2,2,6,1,1155.83286947731,330,330,726,863,0,1247,223,4,8,346,812,0,0,0,0,20,Low
P340_Exp6,C3,22,M,1,5,17,4,4,8,1,1140.27659885323,327,0,597,1374,0,336,243,5,13,342,812,0,102,0,99,20,Low
P340_Exp6,C3,22,M,1,5,18,2,2,6,1,2623.65808865798,499,66,1765,223,0,1816,490,19,6,787,811,0,0,0,0,20,Low
P340_Exp6,C3,22,M,1,5,19,3,3,7,1,1184.33735449071,213,376,779,174,0,1626,233,12,6,356,813,0,0,0,0,20,Low
P340_Exp6,C3,22,M,1,5,20,1,1,5,1,1411.63639832303,363,1043,852,116,0,1304,167,9,7,423,810,0,0,0,0,20,Low
P340_Exp6,C3,22,M,1,6,21,2,2,6,1,1180.26347404884,403,534,344,666,0,886,260,8,11,354,810,0,47,0,47,20,Low
P340_Exp6,C3,22,M,1,6,22,1,1,5,1,1400.25211210013,233,1068,778,200,0,683,257,6,7,420,813,0,83,0,83,20,Low
P340_Exp6,C3,22,M,1,6,23,3,3,7,1,1359.78467839595,240,467,747,1017,0,690,243,15,11,408,811,0,30,0,29,20,Low
P340_Exp6,C3,22,M,1,6,24,4,4,8,1,1164.39508188341,347,277,679,350,0,1513,293,4,8,350,809,0,58,0,58,20,Low
P340_Exp6,C3,22,M,2,7,25,7,3,11,1,6496.48002965478,1403,1262,3440,167,0,976,216,22,8,1949,810,189,0,183,0,20,Low
P340_Exp6,C3,22,M,2,7,26,5,1,9,1,2828.44604523416,623,589,1733,397,0,1406,44,11,7,848,811,0,0,0,0,20,Low
P340_Exp6,C3,22,M,2,7,27,6,2,10,1,1686.10865934897,393,473,1136,0,0,2169,537,5,2,506,813,0,0,0,0,20,Low
P340_Exp6,C3,22,M,2,7,28,8,4,12,1,1452.41504800288,247,423,819,0,0,2001,96,12,5,436,812,0,0,0,0,20,Low
P340_Exp6,C3,22,M,2,8,29,7,3,11,1,1286.01079686996,433,373,677,514,0,1546,203,8,6,386,813,0,0,0,0,20,Low
P340_Exp6,C3,22,M,2,8,30,5,1,9,1,1668.31139225542,604,567,707,734,0,1111,636,8,7,500,813,0,0,0,0,20,Low
P340_Exp6,C3,22,M,2,8,31,8,4,12,1,2090.18712803299,646,0,809,97,0,2163,150,10,6,627,812,39,73,32,71,20,Low
P340_Exp6,C3,22,M,2,8,32,6,2,10,1,1072.36148625452,423,0,543,123,0,1603,177,9,8,322,811,0,150,0,141,20,Low
P340_Exp6,C3,22,M,2,9,33,7,3,11,1,1061.74633513729,503,0,460,1200,0,1126,217,6,7,319,810,0,0,0,0,20,Low
P340_Exp6,C3,22,M,2,9,34,8,4,12,1,1436.36372966284,344,0,297,220,0,2038,280,5,5,431,812,0,81,0,81,20,Low
P340_Exp6,C3,22,M,2,9,35,6,2,10,1,1251.59290657029,360,0,662,114,0,2450,230,8,4,376,813,0,0,0,0,20,Low
P340_Exp6,C3,22,M,2,9,36,5,1,9,1,1372.19769790681,416,0,764,940,0,1403,23,5,11,411,812,0,0,0,0,20,Low
P340_Exp6,C3,22,M,2,10,37,6,2,10,1,1713.7268882143,444,443,643,0,0,1664,510,11,6,514,810,0,101,0,89,20,Low
P340_Exp6,C3,22,M,2,10,38,7,3,11,1,1016.21160512514,420,173,290,90,0,2125,234,7,4,305,813,0,33,0,33,20,Low
P340_Exp6,C3,22,M,2,10,39,8,4,12,1,1064.14007193962,426,0,426,186,0,2439,247,5,3,319,810,0,0,0,0,20,Low
P340_Exp6,C3,22,M,2,10,40,5,1,9,1,1423.7397111574,227,0,865,203,0,2091,396,6,4,428,811,0,57,0,57,20,Low
P340_Exp6,C3,22,M,2,11,41,8,4,12,1,1430.25502201635,390,0,804,400,0,2090,603,10,3,429,809,0,0,0,0,20,Low
P340_Exp6,C3,22,M,2,11,42,5,1,9,1,1750.08180361692,386,0,706,0,0,2643,66,9,1,525,814,0,0,0,0,20,Low
P340_Exp6,C3,22,M,2,11,43,7,3,11,1,1201.58040963361,360,0,476,0,14,2690,3,14,2,360,813,0,0,0,0,20,Low
P340_Exp6,C3,22,M,2,11,44,6,2,10,1,1028.24911284188,449,0,383,77,0,1849,246,10,6,309,810,0,115,0,115,20,Low
P340_Exp6,C3,22,M,2,12,45,7,3,11,1,1263.71312347328,234,0,631,163,0,1899,227,17,9,379,809,0,131,0,104,20,Low
P340_Exp6,C3,22,M,2,12,46,6,2,10,1,1272.31035144723,163,0,417,147,180,1993,10,9,6,382,812,50,74,50,73,20,Low
P340_Exp6,C3,22,M,2,12,47,8,4,12,1,1974.22703129632,267,0,790,117,0,2519,173,8,3,592,811,0,0,0,0,20,Low
P340_Exp6,C3,22,M,2,12,48,5,1,9,1,1280.05905557075,367,0,193,1134,0,1113,161,7,13,384,810,0,0,0,0,20,Low
P340_Exp6,C3,22,M,3,13,49,9,1,13,1,1528.2137954091,257,0,726,200,0,2433,250,7,4,459,810,0,0,0,0,20,Low
P340_Exp6,C3,22,M,3,13,50,11,3,15,1,1451.4439696577,376,0,854,33,0,2429,130,14,4,435,813,0,24,0,0,20,Low
P340_Exp6,C3,22,M,3,13,51,10,2,14,1,1148.0470367751,346,0,343,0,0,2172,17,9,6,345,814,0,40,0,40,20,Low
P340_Exp6,C3,22,M,3,13,52,12,4,16,1,823.571334563894,324,0,277,533,0,1794,90,5,10,247,811,0,0,0,0,20,Low
P340_Exp6,C3,22,M,3,14,53,10,2,14,1,1318.05577859632,407,0,600,186,0,2026,30,4,6,396,813,0,34,0,34,20,Low
P340_Exp6,C3,22,M,3,14,54,11,3,15,1,1498.02373331477,379,0,339,0,17,2026,200,14,4,450,814,0,44,0,42,20,Low
P340_Exp6,C3,22,M,3,14,55,9,1,13,1,1399.56870477181,400,0,553,0,0,2570,24,8,7,420,813,0,1,0,0,20,Low
P340_Exp6,C3,22,M,3,14,56,12,4,16,1,944.097944586247,170,0,546,0,10,2115,4,5,6,284,810,0,117,0,115,20,Low
P340_Exp6,C3,22,M,3,15,57,11,3,15,1,1309.6402693518,427,367,533,210,0,1080,207,10,8,393,810,33,40,33,37,20,Low
P340_Exp6,C3,22,M,3,15,58,12,4,16,2,4107.34837956261,1262,0,1558,0,213,2150,197,27,6,1233,811,0,68,0,68,20,Low
P340_Exp6,C3,22,M,3,15,59,9,1,13,1,1215.55101828926,356,0,480,246,0,1976,24,10,8,365,813,0,36,0,36,20,Low
P340_Exp6,C3,22,M,3,15,60,10,2,14,1,1169.4584540237,260,0,667,0,0,2414,66,8,5,351,813,0,37,0,37,20,Low
P340_Exp6,C3,22,M,3,16,61,9,1,13,1,1601.58801646321,390,0,583,0,0,2679,3,6,4,480,813,0,0,0,0,20,Low
P340_Exp6,C3,22,M,3,16,62,10,2,14,1,908.171366198076,233,0,207,440,0,1893,40,8,3,273,811,0,52,0,52,20,Low
P340_Exp6,C3,22,M,3,16,63,11,3,15,1,1041.71199573102,240,587,556,0,0,1762,40,17,6,312,811,0,0,0,0,20,Low
P340_Exp6,C3,22,M,3,16,64,12,4,16,1,1480.37196194855,243,0,737,0,280,2007,3,6,6,444,810,0,77,0,75,20,Low
P340_Exp6,C3,22,M,3,17,65,9,1,13,1,1269.81096422242,361,0,597,0,0,2558,67,9,5,381,812,0,4,0,0,20,Low
P340_Exp6,C3,22,M,3,17,66,10,2,14,1,1187.69824548144,441,0,680,171,0,2473,233,7,3,356,813,0,0,0,0,20,Low
P340_Exp6,C3,22,M,3,17,67,12,4,16,1,1557.99997102076,283,0,760,177,0,2229,233,6,3,468,811,0,40,0,40,20,Low
P340_Exp6,C3,22,M,3,17,68,11,3,15,1,1017.51985926239,277,0,390,116,0,2530,177,10,2,305,813,0,0,0,0,20,Low
P340_Exp6,C3,22,M,3,18,69,9,1,13,1,1249.60637669574,344,447,566,681,0,982,230,9,11,374,814,0,61,0,43,20,Low
P340_Exp6,C3,22,M,3,18,70,11,3,15,1,1306.18731156574,240,183,639,0,0,1830,34,11,6,392,811,0,41,0,41,20,Low
P340_Exp6,C3,22,M,3,18,71,10,2,14,1,1743.78413263548,367,0,1153,253,0,2380,309,3,3,524,810,0,0,0,0,20,Low
P340_Exp6,C3,22,M,3,18,72,12,4,16,1,1401.98689210229,230,0,430,263,0,1354,20,5,8,420,813,40,61,40,61,20,Low
P341_Exp6,C3,19,M,1,1,1,3,3,7,2,4960.61846969133,1349,167,2362,932,0,1057,273,16,9,1489,810,0,54,0,49,30,High
P341_Exp6,C3,19,M,1,1,2,1,1,5,3,4578.33653604121,510,0,3208,436,0,1353,280,17,6,1374,805,37,46,37,46,30,High
P341_Exp6,C3,19,M,1,1,3,2,2,6,1,3796.4750294459,0,413,2273,214,0,983,404,11,9,1139,810,101,41,100,41,30,High
P341_Exp6,C3,19,M,1,1,4,4,4,8,2,3478.39696790288,1583,367,823,0,0,1503,390,11,9,1044,811,0,49,0,49,30,High
P341_Exp6,C3,19,M,1,2,5,3,3,7,1,2906.06135796043,1389,407,967,200,0,877,416,7,8,872,812,8,46,0,46,30,High
P341_Exp6,C3,19,M,1,2,6,1,1,5,2,3277.81239076558,1569,1386,1459,455,0,574,266,9,7,984,810,0,21,0,0,30,High
P341_Exp6,C3,19,M,1,2,7,2,2,6,2,3332.53884452552,449,956,2595,664,0,626,247,8,8,1000,809,0,67,0,67,30,High
P341_Exp6,C3,19,M,1,2,8,4,4,8,1,976.040366792404,270,320,531,363,0,293,484,5,12,292,811,0,118,0,118,30,High
P341_Exp6,C3,19,M,1,3,9,3,3,7,1,1160.1595256252,430,406,679,1351,0,103,2593,3,10,349,810,0,63,0,63,30,High
P341_Exp6,C3,19,M,1,3,10,1,1,5,1,1555.73978921893,700,1672,723,504,0,0,NA,3,10,467,812,0,51,0,51,30,High
P341_Exp6,C3,19,M,1,3,11,2,2,6,1,3990.33995789705,560,1027,2342,998,0,370,283,9,10,1198,811,129,0,124,0,30,High
P341_Exp6,C3,19,M,1,3,12,4,4,8,1,728.095261380986,0,682,277,0,240,0,NA,3,7,218,809,0,274,0,260,30,High
P341_Exp6,C3,19,M,1,4,13,1,1,5,2,3892.75276486296,1880,1257,1370,463,0,473,787,12,7,1168,811,29,36,0,36,30,High
P341_Exp6,C3,19,M,1,4,14,2,2,6,1,1345.9503710128,858,1353,407,443,0,190,304,6,9,404,809,0,77,0,77,30,High
P341_Exp6,C3,19,M,1,4,15,4,4,8,1,1054.08983639973,240,1313,696,734,0,0,NA,4,6,317,812,0,78,0,78,30,High
P341_Exp6,C3,19,M,1,4,16,3,3,7,1,525.663618509498,387,1010,83,623,0,337,493,3,6,157,811,0,57,0,57,30,High
P341_Exp6,C3,19,M,1,5,17,4,4,8,1,1627.97306948505,270,1299,936,868,0,0,NA,4,10,489,810,49,0,48,0,30,High
P341_Exp6,C3,19,M,1,5,18,1,1,5,1,1227.81272280918,316,1540,796,944,0,0,NA,4,10,368,810,0,0,0,0,30,High
P341_Exp6,C3,19,M,1,5,19,3,3,7,1,781.546065560178,360,977,306,659,0,0,NA,2,10,235,814,10,127,0,126,30,High
P341_Exp6,C3,19,M,1,5,20,2,2,6,1,287.841604529604,100,1394,143,160,0,323,504,2,10,86,812,0,67,0,63,30,High
P341_Exp6,C3,19,M,1,6,21,1,1,5,1,951.370463007152,387,1923,397,570,0,0,NA,3,7,286,813,0,0,0,0,30,High
P341_Exp6,C3,19,M,1,6,22,3,3,7,1,883.948186772614,284,594,436,296,0,100,966,3,8,265,813,0,273,0,255,30,High
P341_Exp6,C3,19,M,1,6,23,2,2,6,1,1714.20408340691,374,470,1123,1399,0,250,459,5,7,514,815,0,61,0,57,30,High
P341_Exp6,C3,19,M,1,6,24,4,4,8,1,797.91941734311,574,716,147,184,0,896,957,2,12,240,814,0,62,0,62,30,High
P341_Exp6,C3,19,M,2,7,25,6,2,10,2,3098.57788918362,1090,1013,1459,0,0,994,286,8,6,930,809,17,23,0,0,30,High
P341_Exp6,C3,19,M,2,7,26,5,1,9,3,4975.67179884754,667,0,2982,0,0,2119,283,12,7,1493,806,60,48,59,45,30,High
P341_Exp6,C3,19,M,2,7,27,8,4,12,2,4600.82974575744,736,347,2707,387,0,1047,497,11,9,1380,809,192,58,192,52,30,High
P341_Exp6,C3,19,M,2,7,28,7,3,11,1,443.496813290949,126,357,270,0,0,1850,587,2,6,134,810,0,49,0,49,30,High
P341_Exp6,C3,19,M,2,8,29,6,2,10,1,1305.51415077571,674,640,387,193,0,1085,373,4,7,392,812,0,42,0,40,30,High
P341_Exp6,C3,19,M,2,8,30,7,3,11,3,3646.1566603939,524,536,1810,34,0,1556,200,11,9,1094,804,69,46,61,38,30,High
P341_Exp6,C3,19,M,2,8,31,5,1,9,1,2238.71007859816,610,1663,1042,187,0,537,253,8,9,672,812,46,21,46,0,30,High
P341_Exp6,C3,19,M,2,8,32,8,4,12,1,1397.80072699341,601,606,657,193,0,950,260,5,6,419,814,0,201,0,200,30,High
P341_Exp6,C3,19,M,2,9,33,7,3,11,2,2951.97297047616,527,476,1816,337,0,1117,230,6,9,885,808,99,107,84,107,30,High
P341_Exp6,C3,19,M,2,9,34,8,4,12,1,1444.287981667,447,567,527,127,0,881,190,5,10,434,810,0,141,0,141,30,High
P341_Exp6,C3,19,M,2,9,35,5,1,9,2,2650.47684421279,830,433,816,508,0,692,217,9,12,795,811,49,88,47,86,30,High
P341_Exp6,C3,19,M,2,9,36,6,2,10,1,297.737699157551,0,417,243,0,0,1173,496,1,5,90,814,0,252,0,243,30,High
P341_Exp6,C3,19,M,2,10,37,7,3,11,1,3021.10134501618,1087,966,1274,200,0,939,250,6,6,906,813,74,60,67,56,30,High
P341_Exp6,C3,19,M,2,10,38,5,1,9,2,3629.76459344918,1459,1309,1252,40,0,631,213,9,10,1089,805,93,59,92,59,30,High
P341_Exp6,C3,19,M,2,10,39,8,4,12,1,2094.00233396173,464,1100,1193,529,0,430,170,5,7,628,811,0,72,0,72,30,High
P341_Exp6,C3,19,M,2,10,40,6,2,10,1,644.060864120547,356,1300,247,0,0,855,440,2,8,194,810,0,37,0,37,30,High
P341_Exp6,C3,19,M,2,11,41,8,4,12,1,2636.01696680416,889,441,1156,554,0,406,2130,9,11,791,813,76,68,68,60,30,High
P341_Exp6,C3,19,M,2,11,42,5,1,9,1,2242.04258484224,454,349,1320,160,0,299,217,7,5,672,811,83,481,83,468,30,High
P341_Exp6,C3,19,M,2,11,43,7,3,11,1,1082.10341515405,453,0,353,1181,0,873,260,3,9,325,814,0,78,0,75,30,High
P341_Exp6,C3,19,M,2,11,44,6,2,10,1,289.276031130612,0,597,263,0,0,266,550,2,7,86,812,0,140,0,137,30,High
P341_Exp6,C3,19,M,2,12,45,5,1,9,1,1620.16914884043,367,2184,814,430,0,0,NA,6,5,486,813,53,0,48,0,30,High
P341_Exp6,C3,19,M,2,12,46,6,2,10,1,1285.92239486443,430,1330,734,180,0,510,240,4,11,386,813,0,92,0,84,30,High
P341_Exp6,C3,19,M,2,12,47,7,3,11,1,2690.26799508083,243,0,1543,1973,0,427,369,7,6,807,812,161,0,153,0,30,High
P341_Exp6,C3,19,M,2,12,48,8,4,12,1,288.168818005033,0,466,220,513,0,279,914,1,9,87,812,0,95,0,95,30,High
P341_Exp6,C3,19,M,3,13,49,11,3,15,1,1555.52365928452,477,1396,770,0,0,686,250,5,6,467,811,74,64,74,60,30,High
P341_Exp6,C3,19,M,3,13,50,10,2,14,1,1101.36554273049,584,480,437,0,0,1197,220,3,9,331,813,0,113,0,111,30,High
P341_Exp6,C3,19,M,3,13,51,9,1,13,1,1395.8824229012,787,90,520,143,0,1600,959,3,6,419,803,0,76,0,50,30,High
P341_Exp6,C3,19,M,3,13,52,12,4,16,1,860.023569029181,440,867,353,137,0,1253,213,2,7,258,811,0,56,0,56,30,High
P341_Exp6,C3,19,M,3,14,53,9,1,13,1,2852.0690215164,2138,1404,304,270,0,660,194,5,6,856,813,55,53,55,53,30,High
P341_Exp6,C3,19,M,3,14,54,11,3,15,1,1003.39468887887,487,330,286,170,0,1710,250,3,5,302,812,49,90,45,82,30,High
P341_Exp6,C3,19,M,3,14,55,10,2,14,1,1219.89651119202,572,177,436,140,0,1506,200,4,6,366,813,0,140,0,140,30,High
P341_Exp6,C3,19,M,3,14,56,12,4,16,1,877.815047111653,297,369,213,831,200,349,497,5,12,264,810,0,167,0,164,30,High
P341_Exp6,C3,19,M,3,15,57,11,3,15,1,1229.92693238484,692,1518,470,637,0,0,NA,4,12,369,810,0,47,0,44,30,High
P341_Exp6,C3,19,M,3,15,58,10,2,14,1,1359.79415736801,420,1026,586,107,0,750,270,6,9,408,811,66,89,63,88,30,High
P341_Exp6,C3,19,M,3,15,59,9,1,13,1,1699.3222092824,769,1387,786,577,0,0,NA,5,9,510,813,0,48,0,48,30,High
P341_Exp6,C3,19,M,3,15,60,12,4,16,1,495.708492638187,297,1300,140,0,0,106,1923,2,5,149,810,0,168,0,168,30,High
P341_Exp6,C3,19,M,3,16,61,11,3,15,1,990.250306234884,453,1485,347,370,0,0,NA,3,10,297,811,0,61,0,59,30,High
P341_Exp6,C3,19,M,3,16,62,10,2,14,1,801.430623196211,600,1250,137,393,0,626,456,4,8,241,813,0,0,0,0,30,High
P341_Exp6,C3,19,M,3,16,63,12,4,16,1,1458.04936093737,540,0,596,423,0,1345,496,6,7,437,811,0,141,0,128,30,High
P341_Exp6,C3,19,M,3,16,64,9,1,13,1,177.519347553243,0,810,117,0,0,244,1060,1,4,53,811,0,427,0,427,30,High
P341_Exp6,C3,19,M,3,17,65,12,4,16,1,1635.71360006608,457,430,739,206,0,290,510,5,6,490,814,0,456,0,440,30,High
P341_Exp6,C3,19,M,3,17,66,11,3,15,1,673.806802780746,438,0,176,1777,0,193,507,3,10,202,812,0,61,0,58,30,High
P341_Exp6,C3,19,M,3,17,67,9,1,13,1,1193.75203376421,559,893,537,183,0,657,499,4,8,359,810,0,88,0,58,30,High
P341_Exp6,C3,19,M,3,17,68,10,2,14,1,603.887259864678,350,993,206,629,0,0,NA,3,9,181,812,0,67,0,62,30,High
