subj,condition,age,sex,phase,block,trial,cue,resp,out,numResp,RT,AOI_cue_p1,AOI_cue_p2,AOI_resp_p1,AOI_resp_p2,AOI_out_p1,AOI_out_p2,tOutFix,nFix_p1,nFix_p2,samples_p1,samples_p2,raw_NA_p1,raw_NA_p2,post_interp_NA_p1,post_interp_NA_p2,ICU,ICU_medSplit
P147_Exp6,C1,21,M,3,18,70,12,4,16,1,2383.11712225141,1173,0,528,47,0,577,267,14,6,715,814,51,49,46,49,24,High
P147_Exp6,C1,21,M,3,18,71,9,1,13,1,2040.24436038026,20,0,323,0,0,533,290,13,3,612,811,1,0,0,0,24,High
P147_Exp6,C1,21,M,3,18,72,10,2,14,1,527.414474470675,120,139,370,0,0,304,350,3,6,158,811,0,2,0,0,24,High
P148_Exp6,C1,18,F,1,1,1,2,2,6,3,8162.34123759477,2163,0,4839,277,0,160,340,33,4,2449,811,19,37,0,37,19,Low
P148_Exp6,C1,18,F,1,1,2,3,3,7,2,4195.66972107077,0,0,3398,237,0,294,290,12,13,1259,805,112,145,91,126,19,Low
P148_Exp6,C1,18,F,1,1,3,1,1,5,2,7270.40954935001,1280,0,4509,236,0,243,300,50,6,2182,807,132,97,117,83,19,Low
P148_Exp6,C1,18,F,1,1,4,4,4,8,1,3292.23481441113,440,0,1753,337,0,253,563,19,5,988,810,180,142,170,142,19,Low
P148_Exp6,C1,18,F,1,2,5,1,1,5,1,3138.07122166963,582,0,1738,420,0,0,NA,16,7,942,812,80,43,73,41,19,Low
P148_Exp6,C1,18,F,1,2,6,2,2,6,1,2150.01817187385,483,56,1528,226,0,180,290,5,10,645,813,0,85,0,82,19,Low
P148_Exp6,C1,18,F,1,2,7,3,3,7,1,2456.51941613414,537,67,1761,193,0,0,NA,9,7,737,812,0,107,0,107,19,Low
P148_Exp6,C1,18,F,1,2,8,4,4,8,1,2015.88861667915,721,0,813,364,0,0,NA,18,9,605,814,22,205,0,179,19,Low
P148_Exp6,C1,18,F,1,3,9,2,2,6,1,4201.40231320056,1869,86,1699,231,0,250,267,22,7,1260,813,84,78,78,59,19,Low
P148_Exp6,C1,18,F,1,3,10,3,3,7,2,5002.73513860702,846,236,3523,240,0,0,NA,26,6,1501,813,0,97,0,97,19,Low
P148_Exp6,C1,18,F,1,3,11,1,1,5,1,2131.74910016005,414,140,1410,521,0,0,NA,14,4,640,814,0,72,0,72,19,Low
P148_Exp6,C1,18,F,1,3,12,4,4,8,1,1175.80895022093,0,193,1090,6,0,0,NA,4,9,353,811,0,152,0,147,19,Low
P148_Exp6,C1,18,F,1,4,13,3,3,7,1,1186.13884518618,150,130,923,376,0,0,NA,5,9,356,813,0,96,0,89,19,Low
P148_Exp6,C1,18,F,1,4,14,1,1,5,1,1635.39102128379,457,0,870,251,0,276,370,12,7,490,814,0,90,0,63,19,Low
P148_Exp6,C1,18,F,1,4,15,4,4,8,1,2115.5344764511,386,0,1296,167,0,380,186,23,5,635,814,0,140,0,130,19,Low
P148_Exp6,C1,18,F,1,4,16,2,2,6,1,1887.32472594256,606,0,914,287,0,300,493,6,4,566,813,0,145,0,134,19,Low
P148_Exp6,C1,18,F,1,5,17,3,3,7,1,2025.7442921602,661,30,920,430,0,273,453,13,5,608,810,50,0,42,0,19,Low
P148_Exp6,C1,18,F,1,5,18,1,1,5,1,1577.52084935692,836,0,650,217,0,573,273,6,5,474,810,0,41,0,39,19,Low
P148_Exp6,C1,18,F,1,5,19,2,2,6,1,1541.44153063953,527,0,863,252,0,256,464,14,4,462,811,0,124,0,116,19,Low
P148_Exp6,C1,18,F,1,5,20,4,4,8,1,1296.52512729444,324,0,670,427,0,0,NA,15,5,389,810,1,206,0,204,19,Low
P148_Exp6,C1,18,F,1,6,21,1,1,5,1,1281.89737298726,454,77,700,476,0,0,NA,5,4,384,814,0,97,0,95,19,Low
P148_Exp6,C1,18,F,1,6,22,2,2,6,1,1232.11157167952,395,262,722,47,0,0,NA,8,7,370,814,0,267,0,267,19,Low
P148_Exp6,C1,18,F,1,6,23,4,4,8,1,1159.29397744276,304,0,767,274,0,0,NA,5,5,347,811,0,107,0,99,19,Low
P148_Exp6,C1,18,F,1,6,24,3,3,7,1,553.824666174478,219,0,273,224,0,492,420,5,10,166,813,0,133,0,128,19,Low
P148_Exp6,C1,18,F,2,7,25,8,4,12,4,6310.57301168858,400,0,5231,206,0,0,NA,15,3,1894,805,40,133,40,131,19,Low
P148_Exp6,C1,18,F,2,7,26,6,2,10,1,3370.49702790227,1949,0,930,316,0,484,230,30,4,1011,813,51,0,47,0,19,Low
P148_Exp6,C1,18,F,2,7,27,7,3,11,1,2126.10525438868,947,0,970,203,0,693,264,15,3,638,810,0,46,0,36,19,Low
P148_Exp6,C1,18,F,2,7,28,5,1,9,1,889.895955459906,311,0,497,190,0,380,246,4,2,267,812,0,216,0,208,19,Low
P148_Exp6,C1,18,F,2,8,29,7,3,11,1,1611.48172609865,1082,212,389,256,0,0,NA,14,8,483,811,0,170,0,163,19,Low
P148_Exp6,C1,18,F,2,8,30,6,2,10,1,1261.98287134957,403,0,769,0,0,257,200,4,2,379,805,0,117,0,86,19,Low
P148_Exp6,C1,18,F,2,8,31,8,4,12,1,1571.55854301436,398,0,741,10,13,170,0,18,11,471,810,3,139,0,139,19,Low
P148_Exp6,C1,18,F,2,8,32,5,1,9,1,694.327356940448,267,0,240,190,0,727,237,10,4,209,810,0,129,0,121,19,Low
P148_Exp6,C1,18,F,2,9,33,7,3,11,1,881.393812869646,367,0,416,253,0,13,684,7,7,264,814,0,146,0,137,19,Low
P148_Exp6,C1,18,F,2,9,34,6,2,10,1,1231.70557218418,206,361,737,0,0,0,NA,9,13,370,814,0,97,0,97,19,Low
P148_Exp6,C1,18,F,2,9,35,5,1,9,1,1069.84428938267,356,0,614,591,0,277,333,5,3,321,812,0,45,0,45,19,Low
P148_Exp6,C1,18,F,2,9,36,8,4,12,1,1133.70121817934,373,53,642,290,0,0,NA,6,8,340,814,0,478,0,474,19,Low
P148_Exp6,C1,18,F,2,10,37,5,1,9,1,1973.36945169172,405,0,967,438,0,0,NA,9,4,592,811,65,108,65,100,19,Low
P148_Exp6,C1,18,F,2,10,38,7,3,11,1,752.107273216097,231,0,466,250,0,0,NA,4,7,226,813,0,181,0,170,19,Low
P148_Exp6,C1,18,F,2,10,39,6,2,10,1,1467.71473901936,724,0,615,140,0,480,187,11,3,440,813,0,211,0,202,19,Low
P148_Exp6,C1,18,F,2,10,40,8,4,12,1,1354.52449459808,363,0,882,166,0,210,560,4,3,407,812,0,122,0,115,19,Low
P148_Exp6,C1,18,F,2,11,41,7,3,11,1,1968.6668002887,1098,0,727,89,0,395,270,16,11,590,813,0,86,0,78,19,Low
P148_Exp6,C1,18,F,2,11,42,8,4,12,1,1204.43961202727,358,0,720,97,0,0,NA,9,7,362,812,0,189,0,184,19,Low
P148_Exp6,C1,18,F,2,11,43,5,1,9,1,1243.95890862525,163,0,903,0,0,662,236,8,4,373,806,0,195,0,173,19,Low
P148_Exp6,C1,18,F,2,11,44,6,2,10,1,292.103506024432,200,7,23,260,0,310,317,4,3,88,811,0,346,0,346,19,Low
P148_Exp6,C1,18,F,2,12,45,8,4,12,1,1235.65659626911,187,23,887,450,0,0,NA,8,7,370,813,0,117,0,109,19,Low
P148_Exp6,C1,18,F,2,12,46,5,1,9,1,1115.84991843756,309,0,704,322,0,270,426,5,9,335,814,0,210,0,187,19,Low
P148_Exp6,C1,18,F,2,12,47,7,3,11,1,3207.82646283533,1365,0,1730,281,0,40,846,8,7,962,811,0,207,0,207,19,Low
P148_Exp6,C1,18,F,2,12,48,6,2,10,1,1122.10895154931,328,0,467,280,0,150,437,18,6,337,812,0,194,0,190,19,Low
P148_Exp6,C1,18,F,3,13,49,9,1,13,1,1269.77866537527,440,97,626,233,0,0,NA,8,4,381,813,0,154,0,154,19,Low
P148_Exp6,C1,18,F,3,13,50,11,3,15,1,1580.69217329557,415,0,793,230,0,273,533,8,7,475,809,85,174,81,169,19,Low
P148_Exp6,C1,18,F,3,13,51,10,2,14,1,1815.48334164381,994,0,550,197,0,317,256,14,2,545,814,0,32,0,30,19,Low
P148_Exp6,C1,18,F,3,13,52,12,4,16,1,663.264018604423,330,0,200,297,0,178,646,8,6,199,809,0,252,0,245,19,Low
P148_Exp6,C1,18,F,3,14,53,9,1,13,1,1508.23439422402,328,0,813,0,14,853,3,13,3,453,811,0,145,0,139,19,Low
P148_Exp6,C1,18,F,3,14,54,12,4,16,1,1599.77626258296,382,0,859,0,0,247,196,14,2,480,814,0,55,0,44,19,Low
P148_Exp6,C1,18,F,3,14,55,11,3,15,1,2098.32704059318,783,0,873,200,0,587,246,32,5,630,814,1,243,0,239,19,Low
P148_Exp6,C1,18,F,3,14,56,10,2,14,1,1197.70545385563,337,0,631,177,0,317,190,11,5,359,814,0,132,0,117,19,Low
P148_Exp6,C1,18,F,3,15,57,12,4,16,1,994.053390291811,227,223,437,398,0,0,NA,13,10,298,811,0,91,0,82,19,Low
P148_Exp6,C1,18,F,3,15,58,11,3,15,1,1163.30688249218,304,0,740,237,0,177,413,6,4,349,809,0,368,0,352,19,Low
P148_Exp6,C1,18,F,3,15,59,10,2,14,1,893.909464225544,214,0,410,116,0,379,174,10,3,268,811,0,294,0,293,19,Low
P148_Exp6,C1,18,F,3,15,60,9,1,13,1,1365.09285766897,114,0,749,193,0,360,257,7,2,410,814,89,271,89,271,19,Low
P148_Exp6,C1,18,F,3,16,61,10,2,14,1,1453.76224186566,286,0,800,324,0,270,243,10,6,436,813,38,202,37,199,19,Low
P148_Exp6,C1,18,F,3,16,62,12,4,16,1,1862.26746341163,254,0,1257,610,0,0,NA,8,1,558,810,0,448,0,448,19,Low
P148_Exp6,C1,18,F,3,16,63,9,1,13,1,2389.81837786105,941,0,1070,247,0,0,NA,13,1,717,812,47,354,47,350,19,Low
P148_Exp6,C1,18,F,3,16,64,11,3,15,1,3886.98785201268,2040,0,793,217,0,250,240,29,5,1166,812,138,258,135,243,19,Low
P148_Exp6,C1,18,F,3,17,65,12,4,16,1,1185.5948964203,263,0,714,270,0,120,457,11,4,356,813,19,167,0,146,19,Low
P148_Exp6,C1,18,F,3,17,66,11,3,15,1,1267.84375328225,279,0,893,255,0,190,217,6,7,380,813,0,134,0,126,19,Low
P148_Exp6,C1,18,F,3,17,67,9,1,13,1,1298.5623693703,385,0,696,0,0,370,183,8,3,390,814,0,300,0,300,19,Low
P148_Exp6,C1,18,F,3,17,68,10,2,14,1,656.21200357873,197,0,313,204,0,203,257,8,7,197,811,0,204,0,203,19,Low
P148_Exp6,C1,18,F,3,18,69,12,4,16,1,909.360989998277,0,340,893,171,0,0,NA,2,7,273,811,0,51,0,51,19,Low
P148_Exp6,C1,18,F,3,18,70,11,3,15,1,1105.90157244042,409,0,493,0,0,483,163,8,8,331,812,0,113,0,111,19,Low
P148_Exp6,C1,18,F,3,18,71,9,1,13,1,1776.49229717827,270,0,1138,433,0,0,NA,10,3,533,811,39,65,39,62,19,Low
P148_Exp6,C1,18,F,3,18,72,10,2,14,1,819.29822760776,0,0,804,377,0,0,NA,2,3,245,813,0,101,0,97,19,Low
P149_Exp6,C1,19,M,1,1,1,3,3,7,2,4841.99344846638,1093,0,3132,180,0,0,NA,17,3,1453,811,0,0,0,0,33,High
P149_Exp6,C1,19,M,1,1,2,1,1,5,3,3414.16808439499,557,0,2505,283,0,0,NA,9,1,1024,805,0,0,0,0,33,High
P149_Exp6,C1,19,M,1,1,3,2,2,6,2,1440.17438961237,194,0,1119,343,0,0,NA,5,1,432,812,0,0,0,0,33,High
P149_Exp6,C1,19,M,1,1,4,4,4,8,1,1247.40945154736,560,0,411,500,0,227,647,4,3,374,809,0,117,0,113,33,High
P149_Exp6,C1,19,M,1,2,5,3,3,7,3,3369.41818612104,296,0,2487,587,200,0,NA,13,2,1011,812,23,0,0,0,33,High
P149_Exp6,C1,19,M,1,2,6,1,1,5,3,2851.12224901422,327,0,2046,530,0,0,NA,9,1,856,813,0,0,0,0,33,High
P149_Exp6,C1,19,M,1,2,7,4,4,8,3,2505.59675586737,393,0,1668,453,0,0,NA,7,1,751,812,0,251,0,239,33,High
P149_Exp6,C1,19,M,1,2,8,2,2,6,2,1671.00155396656,0,0,866,409,0,0,NA,5,8,502,812,139,249,139,233,33,High
P149_Exp6,C1,19,M,1,3,9,4,4,8,2,3161.03660576027,668,0,1892,726,0,0,NA,16,1,948,811,0,0,0,0,33,High
P149_Exp6,C1,19,M,1,3,10,1,1,5,1,2020.43067943487,373,0,1437,527,0,354,583,8,2,606,812,0,0,0,0,33,High
P149_Exp6,C1,19,M,1,3,11,2,2,6,2,2779.32916205282,447,0,1177,540,0,0,NA,8,13,834,810,283,341,280,341,33,High
P149_Exp6,C1,19,M,1,3,12,3,3,7,1,1494.03527878985,274,0,925,507,0,0,NA,12,5,448,810,0,47,0,45,33,High
P149_Exp6,C1,19,M,1,4,13,4,4,8,1,1481.46438735421,187,0,774,884,0,0,NA,9,5,445,814,0,0,0,0,33,High
P149_Exp6,C1,19,M,1,4,14,3,3,7,3,4150.79274042728,70,123,3485,303,0,0,NA,12,8,1245,813,0,0,0,0,33,High
P149_Exp6,C1,19,M,1,4,15,1,1,5,1,665.963839783217,194,0,376,627,0,177,496,2,5,200,814,0,0,0,0,33,High
P149_Exp6,C1,19,M,1,4,16,2,2,6,1,569.919753973409,260,0,240,637,0,146,430,4,11,171,812,0,0,0,0,33,High
P149_Exp6,C1,19,M,1,5,17,3,3,7,2,5009.68180506516,626,0,3213,477,0,0,NA,23,13,1503,811,19,23,0,0,33,High
P149_Exp6,C1,19,M,1,5,18,4,4,8,1,1867.80052716585,257,0,895,440,0,0,NA,9,2,560,813,0,177,0,177,33,High
P149_Exp6,C1,19,M,1,5,19,2,2,6,1,5617.85667282038,547,0,3094,351,0,0,NA,26,12,1686,813,323,0,323,0,33,High
P149_Exp6,C1,19,M,1,5,20,1,1,5,1,1354.24648304797,246,0,940,347,0,0,NA,6,5,406,813,0,271,0,271,33,High
P149_Exp6,C1,19,M,1,6,21,3,3,7,1,2108.42269346995,200,333,1340,313,0,0,NA,9,4,632,811,17,13,0,13,33,High
P149_Exp6,C1,19,M,1,6,22,1,1,5,1,1321.8887760604,327,0,810,653,0,0,NA,5,2,397,812,0,0,0,0,33,High
P149_Exp6,C1,19,M,1,6,23,4,4,8,1,1269.80070103582,236,0,877,913,0,0,NA,5,4,381,813,0,296,0,295,33,High
P149_Exp6,C1,19,M,1,6,24,2,2,6,1,1869.7514377518,0,0,1493,549,0,0,NA,8,8,561,812,0,427,0,427,33,High
P149_Exp6,C1,19,M,2,7,25,8,4,12,3,5299.30343164688,520,0,3833,447,0,0,NA,19,2,1590,814,23,0,0,0,33,High
P149_Exp6,C1,19,M,2,7,26,5,1,9,2,2263.41971714646,184,0,1287,370,0,0,NA,6,1,679,809,0,0,0,0,33,High
P149_Exp6,C1,19,M,2,7,27,6,2,10,2,3173.99689448121,1275,0,1396,403,0,0,NA,14,4,952,811,66,139,64,139,33,High
P149_Exp6,C1,19,M,2,7,28,7,3,11,1,929.644664412081,337,263,511,230,0,0,NA,3,3,279,809,8,0,0,0,33,High
P149_Exp6,C1,19,M,2,8,29,8,4,12,1,1552.35280480701,130,0,974,427,0,0,NA,6,1,466,813,17,84,0,84,33,High
P149_Exp6,C1,19,M,2,8,30,7,3,11,3,3731.04480423262,269,0,3135,340,0,304,483,13,5,1119,809,0,446,0,383,33,High
P149_Exp6,C1,19,M,2,8,31,6,2,10,3,3510.81226462611,617,0,2655,807,0,0,NA,9,9,1054,810,2,0,0,0,33,High
P149_Exp6,C1,19,M,2,8,32,5,1,9,1,228.019881598811,0,0,220,54,0,126,490,1,7,68,810,0,54,0,53,33,High
P149_Exp6,C1,19,M,2,9,33,6,2,10,1,2378.36738094393,600,166,1105,509,0,0,NA,12,3,714,810,0,29,0,0,33,High
P149_Exp6,C1,19,M,2,9,34,7,3,11,1,4940.36576781309,1960,270,1623,0,0,0,NA,15,4,1482,812,0,0,0,0,33,High
P149_Exp6,C1,19,M,2,9,35,8,4,12,1,904.111371245563,526,0,317,617,0,0,NA,2,3,271,812,0,373,0,373,33,High
P149_Exp6,C1,19,M,2,9,36,5,1,9,1,997.770172289165,300,0,378,583,0,0,NA,4,4,299,809,53,0,53,0,33,High
P149_Exp6,C1,19,M,2,10,37,6,2,10,1,1941.63659151218,277,0,1269,357,0,70,623,7,4,583,811,0,39,0,37,33,High
P149_Exp6,C1,19,M,2,10,38,8,4,12,1,1145.81147375702,357,0,690,549,0,0,NA,4,7,344,809,0,53,0,53,33,High
P149_Exp6,C1,19,M,2,10,39,7,3,11,2,3653.1076921965,1077,0,2305,799,0,0,NA,8,10,1096,813,0,64,0,37,33,High
P149_Exp6,C1,19,M,2,10,40,5,1,9,1,427.402460507437,193,0,100,226,0,0,NA,2,1,128,810,0,730,0,730,33,High
P149_Exp6,C1,19,M,2,11,41,6,2,10,1,1467.61693691042,394,0,847,0,0,0,NA,6,3,441,813,0,499,0,494,33,High
P149_Exp6,C1,19,M,2,11,42,8,4,12,1,1697.50320875482,177,NA,394,NA,0,NA,NA,4,NA,509,809,238,809,219,809,33,High
P149_Exp6,C1,19,M,2,11,43,7,3,11,1,767.680146051134,246,0,482,636,0,0,NA,3,4,231,813,0,308,0,308,33,High
P149_Exp6,C1,19,M,2,11,44,5,1,9,1,139.63062196126,0,0,110,773,0,0,NA,1,1,42,811,0,0,0,0,33,High
P149_Exp6,C1,19,M,2,12,45,8,4,12,1,915.558444004091,183,0,420,254,0,0,NA,4,1,275,814,0,472,0,458,33,High
P149_Exp6,C1,19,M,2,12,46,5,1,9,1,1647.54534818167,410,0,758,333,0,347,407,8,3,495,810,66,71,42,66,33,High
P149_Exp6,C1,19,M,2,12,47,7,3,11,1,1431.75495621199,360,0,930,576,0,0,NA,5,5,430,814,0,94,0,94,33,High
P149_Exp6,C1,19,M,2,12,48,6,2,10,4,2479.00424171439,536,0,1694,656,0,0,NA,9,8,744,810,0,306,0,252,33,High
P149_Exp6,C1,19,M,3,13,49,9,1,13,1,1508.04663832423,250,0,936,470,0,0,NA,7,1,452,812,0,0,0,0,33,High
P149_Exp6,C1,19,M,3,13,50,12,4,16,1,1041.60785459499,390,NA,549,NA,0,NA,NA,4,NA,313,811,0,0,0,0,33,High
P149_Exp6,C1,19,M,3,13,51,11,3,15,1,1727.903967987,803,0,733,781,0,0,NA,7,5,518,810,0,56,0,54,33,High
P149_Exp6,C1,19,M,3,13,52,10,2,14,1,421.691300321982,416,872,0,10,0,0,NA,1,3,127,812,0,0,0,0,33,High
P149_Exp6,C1,19,M,3,14,53,11,3,15,1,1088.26881815185,343,0,373,330,0,0,NA,5,3,326,812,0,58,0,57,33,High
P149_Exp6,C1,19,M,3,14,54,10,2,14,1,1769.58849460789,343,0,1220,340,0,0,NA,8,10,531,813,0,0,0,0,33,High
P149_Exp6,C1,19,M,3,14,55,9,1,13,1,1729.46246270476,266,0,1060,294,0,0,NA,6,5,518,810,0,178,0,148,33,High
P149_Exp6,C1,19,M,3,14,56,12,4,16,1,326.259081408352,43,NA,227,NA,0,NA,NA,2,NA,98,811,0,0,0,0,33,High
P149_Exp6,C1,19,M,3,15,57,10,2,14,1,1155.56964898678,0,0,467,413,0,0,NA,3,5,347,812,0,0,0,0,33,High
P149_Exp6,C1,19,M,3,15,58,12,4,16,1,2366.21275218749,737,0,1199,257,0,0,NA,8,2,710,814,0,25,0,0,33,High
P149_Exp6,C1,19,M,3,15,59,11,3,15,1,849.966735208,290,0,476,280,0,0,NA,4,3,255,814,0,47,0,46,33,High
P149_Exp6,C1,19,M,3,15,60,9,1,13,1,263.577890927991,0,0,0,0,0,724,206,1,3,79,809,0,199,0,199,33,High
P149_Exp6,C1,19,M,3,16,61,12,4,16,1,2563.95624019751,37,0,639,553,0,0,NA,8,2,769,810,263,456,226,313,33,High
P149_Exp6,C1,19,M,3,16,62,9,1,13,1,1256.30521744097,360,176,37,13,0,0,NA,2,9,377,812,154,90,0,0,33,High
P149_Exp6,C1,19,M,3,16,63,10,2,14,1,3078.00865246827,1039,481,1062,275,0,0,NA,24,6,924,808,25,163,0,116,33,High
P149_Exp6,C1,19,M,3,16,64,11,3,15,1,205.614444766979,NA,0,NA,77,NA,0,NA,NA,5,61,812,33,502,0,0,33,High
P149_Exp6,C1,19,M,3,17,65,12,4,16,1,1089.56137565474,0,0,546,335,0,0,NA,3,5,327,812,0,163,0,163,33,High
P149_Exp6,C1,19,M,3,17,66,11,3,15,1,1327.81546311708,480,0,421,492,0,0,NA,5,9,399,810,0,0,0,0,33,High
P149_Exp6,C1,19,M,3,17,67,10,2,14,1,723.703005180141,0,0,250,747,0,0,NA,3,8,217,811,0,0,0,0,33,High
P149_Exp6,C1,19,M,3,17,68,9,1,13,1,417.649416869608,0,0,410,356,0,0,NA,2,2,126,811,0,686,0,686,33,High
P149_Exp6,C1,19,M,3,18,69,12,4,16,1,1763.60505818047,531,0,1024,303,0,230,697,10,5,529,809,0,68,0,68,33,High
P149_Exp6,C1,19,M,3,18,70,10,2,14,1,790.103392526362,131,0,277,431,0,0,NA,5,21,237,812,0,0,0,0,33,High
P149_Exp6,C1,19,M,3,18,71,11,3,15,1,1096.40933442643,200,0,623,880,0,0,NA,4,3,329,809,0,212,0,202,33,High
P149_Exp6,C1,19,M,3,18,72,9,1,13,1,253.635883955212,0,0,247,867,0,0,NA,1,1,76,812,0,50,0,36,33,High
P150_Exp6,C1,18,M,1,1,1,4,4,8,4,12129.0628626066,1333,0,5986,191,0,610,243,103,5,3639,811,220,25,160,0,23,High
P150_Exp6,C1,18,M,1,1,2,3,3,7,2,5594.66006522598,163,0,3044,54,0,216,243,41,8,1679,811,132,123,118,117,23,High
P150_Exp6,C1,18,M,1,1,3,1,1,5,1,2292.03045630129,247,0,1320,97,0,312,287,15,7,688,811,96,301,95,291,23,High
P150_Exp6,C1,18,M,1,1,4,2,2,6,2,5121.04852312768,457,0,2611,74,0,533,230,49,7,1536,813,144,121,143,121,23,High
P150_Exp6,C1,18,M,1,2,5,4,4,8,1,3135.70465212069,573,0,1522,0,0,111,240,14,8,941,813,128,96,120,43,23,High
P150_Exp6,C1,18,M,1,2,6,1,1,5,1,1666.43413510974,433,0,793,391,0,236,230,12,6,500,813,30,295,27,291,23,High
P150_Exp6,C1,18,M,1,2,7,2,2,6,1,2602.12170204613,487,0,1311,176,0,383,234,16,4,781,813,59,106,59,106,23,High
P150_Exp6,C1,18,M,1,2,8,3,3,7,2,6081.40154044304,316,0,3156,28,0,341,240,54,7,1825,809,60,173,35,163,23,High
P150_Exp6,C1,18,M,1,3,9,2,2,6,2,4185.08686879795,467,0,1759,76,0,280,314,32,8,1256,813,230,304,225,299,23,High
P150_Exp6,C1,18,M,1,3,10,4,4,8,1,2793.65626543222,353,0,1543,284,26,176,477,15,5,838,811,38,113,38,108,23,High
P150_Exp6,C1,18,M,1,3,11,1,1,5,1,1796.40679881595,310,0,972,304,0,0,NA,6,1,539,810,58,197,37,197,23,High
P150_Exp6,C1,18,M,1,3,12,3,3,7,1,11525.8695633784,1218,0,4182,179,0,137,226,47,5,3458,812,1397,164,1357,156,23,High
P150_Exp6,C1,18,M,1,4,13,4,4,8,1,4776.09384414245,1006,0,2500,385,0,0,NA,31,13,1433,811,102,167,100,156,23,High
P150_Exp6,C1,18,M,1,4,14,1,1,5,1,3050.25639849191,1659,0,952,211,0,0,NA,9,6,915,814,50,198,47,196,23,High
P150_Exp6,C1,18,M,1,4,15,3,3,7,2,4032.42321025209,354,0,1830,288,0,252,343,39,5,1210,814,47,312,47,311,23,High
P150_Exp6,C1,18,M,1,4,16,2,2,6,2,3560.13290219926,213,0,2013,254,0,224,480,20,5,1068,811,110,288,105,286,23,High
P150_Exp6,C1,18,M,1,5,17,4,4,8,1,2699.79099327065,227,0,1766,250,0,48,413,18,7,810,813,0,200,0,193,23,High
P150_Exp6,C1,18,M,1,5,18,3,3,7,1,3746.06135210706,446,0,2200,117,0,107,340,31,10,1124,810,96,164,76,128,23,High
P150_Exp6,C1,18,M,1,5,19,1,1,5,1,1179.59093362333,207,83,663,246,0,0,NA,5,5,354,809,0,133,0,131,23,High
P150_Exp6,C1,18,M,1,5,20,2,2,6,1,646.328557128072,270,174,330,234,0,0,NA,4,12,194,810,0,109,0,102,23,High
P150_Exp6,C1,18,M,1,6,21,1,1,5,1,1969.96267823124,406,0,1156,227,123,116,787,6,6,591,813,0,152,0,142,23,High
P150_Exp6,C1,18,M,1,6,22,2,2,6,1,1211.56256376707,203,0,538,0,0,0,NA,14,5,364,810,2,198,0,191,23,High
P150_Exp6,C1,18,M,1,6,23,4,4,8,1,1379.89599168395,346,0,957,363,0,13,830,3,12,414,809,0,115,0,108,23,High
P150_Exp6,C1,18,M,1,6,24,3,3,7,1,479.575659590409,170,0,210,177,0,33,467,4,6,144,810,0,150,0,135,23,High
P150_Exp6,C1,18,M,2,7,25,6,2,10,2,3306.72190272162,836,0,1777,221,0,263,293,24,6,992,807,57,139,26,129,23,High
P150_Exp6,C1,18,M,2,7,26,7,3,11,2,4383.55059085734,847,0,2086,163,203,104,300,44,9,1315,809,31,244,29,236,23,High
P150_Exp6,C1,18,M,2,7,27,8,4,12,2,4296.85113432242,1477,193,1921,0,83,380,279,24,4,1289,810,49,71,43,57,23,High
P150_Exp6,C1,18,M,2,7,28,5,1,9,2,3222.37513025175,1242,0,1193,213,0,324,296,24,5,967,812,57,51,50,44,23,High
P150_Exp6,C1,18,M,2,8,29,6,2,10,3,5336.2762511133,347,130,3424,0,0,154,496,52,7,1601,813,156,183,149,169,23,High
P150_Exp6,C1,18,M,2,8,30,8,4,12,1,3051.65370084433,367,0,2153,59,0,449,127,13,5,916,813,24,126,0,125,23,High
P150_Exp6,C1,18,M,2,8,31,5,1,9,1,1537.72022076737,487,0,626,548,0,0,NA,10,9,461,813,0,108,0,96,23,High
P150_Exp6,C1,18,M,2,8,32,7,3,11,1,285.6558114363,27,363,146,0,0,174,813,5,5,86,813,0,80,0,79,23,High
P150_Exp6,C1,18,M,2,9,33,6,2,10,1,2648.07209102037,513,0,1537,211,0,113,244,14,12,794,810,68,219,68,216,23,High
P150_Exp6,C1,18,M,2,9,34,8,4,12,2,3607.9865081374,1294,0,1720,183,0,0,NA,12,1,1083,811,71,495,71,494,23,High
P150_Exp6,C1,18,M,2,9,35,7,3,11,1,6057.16955866956,1131,0,2642,224,0,210,303,17,5,1817,812,528,328,515,205,23,High
P150_Exp6,C1,18,M,2,9,36,5,1,9,2,5886.92355617968,1579,0,2964,237,0,213,297,38,4,1766,813,71,479,71,479,23,High
P150_Exp6,C1,18,M,2,10,37,8,4,12,3,3943.62613996782,659,0,2181,204,0,440,544,13,8,1183,811,121,181,99,171,23,High
P150_Exp6,C1,18,M,2,10,38,6,2,10,2,1276.12704856074,450,0,697,353,0,306,660,8,9,383,810,0,115,0,115,23,High
P150_Exp6,C1,18,M,2,10,39,5,1,9,1,2833.98092013704,420,0,1928,0,0,374,3,10,5,851,813,53,214,51,213,23,High
P150_Exp6,C1,18,M,2,10,40,7,3,11,1,2081.77856153452,359,23,1195,268,0,143,367,12,11,625,814,38,268,38,263,23,High
P150_Exp6,C1,18,M,2,11,41,5,1,9,1,4752.68623755437,423,287,3192,160,0,0,NA,18,4,1426,813,107,200,80,198,23,High
P150_Exp6,C1,18,M,2,11,42,6,2,10,1,1682.44349513407,400,0,1179,429,0,0,NA,8,6,505,814,0,173,0,162,23,High
P150_Exp6,C1,18,M,2,11,43,8,4,12,1,1776.42468090562,382,0,908,456,0,0,NA,8,16,533,810,72,148,62,140,23,High
