subj,age,sex,phase,block,trial,cue,resp,out,numResp,RT,AOI_cue_p1,AOI_cue_p2,AOI_resp_p1,AOI_resp_p2,AOI_out_p1,AOI_out_p2,tOutFix,nFix_p1,nFix_p2,samples_p1,samples_p2,raw_NA_p1,raw_NA_p2,post_interp_NA_p1,post_interp_NA_p2,ICU,ICU_medSplit
P1173_Exp7,18,F,3,16,62,9,1,13,1,1171.75467848597,283,0,759,158,0,442,17,3,5,141,98,1,0,0,0,18,Low
P1173_Exp7,18,F,3,16,63,12,4,16,1,1206.60529990869,275,0,708,0,0,666,9,6,4,145,98,0,0,0,0,18,Low
P1173_Exp7,18,F,3,16,64,11,3,15,1,1319.2516277195,384,0,817,208,0,516,150,5,3,158,99,0,1,0,0,18,Low
P1173_Exp7,18,F,3,17,65,10,2,14,1,1042.75401592804,450,66,441,0,0,675,134,5,3,125,100,0,0,0,0,18,Low
P1173_Exp7,18,F,3,17,66,9,1,13,1,930.525690283275,342,0,408,0,67,760,33,4,3,112,99,3,0,0,0,18,Low
P1173_Exp7,18,F,3,17,67,12,4,16,1,752.06442674812,300,0,191,158,0,350,192,4,5,90,99,0,4,0,0,18,Low
P1173_Exp7,18,F,3,17,68,11,3,15,1,954.921929129569,325,0,475,0,0,800,8,2,1,115,98,0,0,0,0,18,Low
P1173_Exp7,18,F,3,18,69,9,1,13,1,1275.62821675406,333,200,833,241,0,167,75,3,5,153,100,1,0,0,0,18,Low
P1173_Exp7,18,F,3,18,70,10,2,14,1,873.827344699976,343,0,459,425,0,242,166,3,3,105,98,0,0,0,0,18,Low
P1173_Exp7,18,F,3,18,71,12,4,16,1,1463.94684941697,367,0,659,0,0,325,492,6,2,176,99,0,1,0,0,18,Low
P1173_Exp7,18,F,3,18,72,11,3,15,1,1392.38902150692,417,0,791,391,0,334,225,5,3,167,100,0,0,0,0,18,Low
P1277_Exp7,22,M,1,1,1,3,3,7,2,4010.78458529082,275,0,2731,125,0,259,350,21,7,481,100,66,1,0,0,34,High
P1277_Exp7,22,M,1,1,2,2,2,6,1,1398.7221683783,233,0,942,100,0,158,391,8,5,167,100,28,12,0,0,34,High
P1277_Exp7,22,M,1,1,3,4,4,8,2,2905.10332889971,250,0,2151,117,0,201,267,8,8,349,98,42,6,0,0,34,High
P1277_Exp7,22,M,1,1,4,1,1,5,3,3084.90492068813,325,0,2330,100,0,157,267,10,9,370,99,60,3,0,0,34,High
P1277_Exp7,22,M,1,2,5,2,2,6,2,2849.84002698911,433,0,1668,75,0,74,425,13,5,342,100,57,42,0,0,34,High
P1277_Exp7,22,M,1,2,6,4,4,8,2,4831.65637066122,617,0,2459,0,0,25,383,23,1,580,100,124,9,44,0,34,High
P1277_Exp7,22,M,1,2,7,1,1,5,1,2493.41266066767,592,0,1399,84,0,0,NA,12,2,299,100,26,40,0,0,34,High
P1277_Exp7,22,M,1,2,8,3,3,7,4,3545.69121374516,67,0,1891,174,0,0,NA,24,4,426,100,54,31,0,0,34,High
P1277_Exp7,22,M,1,3,9,2,2,6,1,2797.69410882727,467,0,483,150,25,0,NA,9,1,335,100,139,40,65,30,34,High
P1277_Exp7,22,M,1,3,10,3,3,7,4,6293.78601707867,225,42,3681,243,0,0,NA,35,5,756,98,163,52,26,29,34,High
P1277_Exp7,22,M,1,3,11,4,4,8,3,4981.97622477892,608,0,2476,68,0,0,NA,33,4,598,100,154,71,0,57,34,High
P1277_Exp7,22,M,1,3,12,1,1,5,1,1493.44574211864,0,0,1050,124,0,25,392,8,3,179,100,55,50,27,48,34,High
P1277_Exp7,22,M,1,4,13,4,4,8,2,2419.9227274803,0,0,1808,117,0,0,NA,11,2,291,99,58,48,0,26,34,High
P1277_Exp7,22,M,1,4,14,2,2,6,1,1082.62477541575,341,190,575,83,0,0,NA,4,6,130,99,3,35,0,31,34,High
P1277_Exp7,22,M,1,4,15,3,3,7,1,1809.90393907996,309,NA,1015,NA,0,NA,NA,14,NA,218,100,16,84,0,75,34,High
P1277_Exp7,22,M,1,4,16,1,1,5,1,1410.26233154116,25,0,1224,117,0,0,NA,3,1,169,100,41,76,0,69,34,High
P1277_Exp7,22,M,1,5,17,3,3,7,2,2766.94352828781,291,0,1623,108,0,0,NA,26,2,332,99,59,79,29,77,34,High
P1277_Exp7,22,M,1,5,18,4,4,8,4,3384.28722546087,325,66,2015,58,0,0,NA,16,4,406,99,118,70,29,54,34,High
P1277_Exp7,22,M,1,5,19,2,2,6,1,920.451257406967,75,0,223,50,0,0,NA,7,2,110,99,1,52,0,0,34,High
P1277_Exp7,22,M,1,5,20,1,1,5,1,1750.28780114371,817,0,685,151,0,0,NA,7,2,210,99,27,75,0,75,34,High
P1277_Exp7,22,M,1,6,21,2,2,6,1,918.602098245174,292,0,459,175,0,0,NA,4,1,110,99,7,75,0,74,34,High
P1277_Exp7,22,M,1,6,22,4,4,8,3,3747.78319679899,283,0,1971,166,0,0,NA,20,3,449,100,173,72,118,64,34,High
P1277_Exp7,22,M,1,6,23,3,3,7,1,3428.91438386869,416,0,1624,0,0,0,NA,22,1,412,100,73,86,27,70,34,High
P1277_Exp7,22,M,1,6,24,1,1,5,1,1075.59759946889,0,0,658,116,0,0,NA,4,2,129,100,52,76,38,76,34,High
P1277_Exp7,22,M,2,7,25,5,1,9,2,2312.50886982889,617,50,1125,124,0,67,342,10,7,278,100,50,1,27,0,34,High
P1277_Exp7,22,M,2,7,26,8,4,12,3,2564.21588707599,958,0,1058,142,0,0,NA,12,3,308,99,57,72,0,35,34,High
P1277_Exp7,22,M,2,7,27,7,3,11,1,1190.59545226628,375,0,582,193,0,50,308,4,5,143,98,31,9,0,0,34,High
P1277_Exp7,22,M,2,7,28,6,2,10,2,1768.80165346665,224,0,1325,192,0,25,308,5,2,212,99,9,43,0,37,34,High
P1277_Exp7,22,M,2,8,29,7,3,11,1,1124.04458093806,391,75,475,0,0,0,NA,4,1,135,98,19,77,0,39,34,High
P1277_Exp7,22,M,2,8,30,6,2,10,1,680.397919379175,309,0,51,16,0,0,NA,7,1,82,98,9,55,0,46,34,High
P1277_Exp7,22,M,2,8,31,5,1,9,1,879.820150323212,183,0,182,150,0,0,NA,8,2,106,99,12,70,0,70,34,High
P1277_Exp7,22,M,2,8,32,8,4,12,1,430.408922460629,133,0,0,16,0,0,NA,2,1,52,99,30,58,0,45,34,High
P1277_Exp7,22,M,2,9,33,6,2,10,1,716.435913811438,58,0,400,83,0,0,NA,7,2,86,99,0,70,0,70,34,High
P1277_Exp7,22,M,2,9,34,7,3,11,1,585.841867199633,200,0,283,150,0,0,NA,3,2,70,99,3,75,0,75,34,High
P1277_Exp7,22,M,2,9,35,8,4,12,1,1091.68568634777,0,133,439,0,0,0,NA,4,4,131,100,101,43,38,0,34,High
P1277_Exp7,22,M,2,9,36,5,1,9,2,1946.34566956665,142,216,1492,108,0,0,NA,10,7,233,100,28,25,0,0,34,High
P1277_Exp7,22,M,2,10,37,7,3,11,1,1486.73052099184,217,0,908,192,0,175,583,4,3,179,99,59,53,30,40,34,High
P1277_Exp7,22,M,2,10,38,6,2,10,1,644.613037380623,159,0,416,183,0,0,NA,3,1,77,100,0,74,0,74,34,High
P1277_Exp7,22,M,2,10,39,5,1,9,1,1589.50122987153,216,100,1167,166,0,0,NA,5,4,191,99,23,40,0,0,34,High
P1277_Exp7,22,M,2,10,40,8,4,12,1,256.417913828045,217,0,0,142,0,0,NA,1,4,31,98,2,58,0,33,34,High
P1277_Exp7,22,M,2,11,41,5,1,9,3,1665.21658486454,0,42,1558,108,0,0,NA,3,2,200,99,5,21,0,0,34,High
P1277_Exp7,22,M,2,11,42,8,4,12,1,1031.6929766268,192,0,592,100,0,0,NA,4,3,124,99,12,75,0,48,34,High
P1277_Exp7,22,M,2,11,43,7,3,11,1,512.151899543824,0,0,441,224,0,0,NA,2,3,61,99,23,56,0,55,34,High
P1277_Exp7,22,M,2,11,44,6,2,10,1,389.734840398887,233,0,92,200,0,0,NA,2,2,47,100,1,72,0,72,34,High
P1277_Exp7,22,M,2,12,45,7,3,11,1,351.777764008148,0,168,317,234,0,0,NA,2,6,43,98,0,6,0,0,34,High
P1277_Exp7,22,M,2,12,46,8,4,12,3,1500.21568674129,0,92,1308,116,0,0,NA,4,5,180,99,15,56,0,29,34,High
P1277_Exp7,22,M,2,12,47,6,2,10,1,689.523706707405,225,0,317,383,0,0,NA,5,5,83,98,4,2,0,0,34,High
P1277_Exp7,22,M,2,12,48,5,1,9,1,559.291082405252,0,0,216,183,0,0,NA,8,7,68,99,0,3,0,0,34,High
P1277_Exp7,22,M,3,13,49,9,1,13,1,915.796669287374,0,0,0,0,0,0,NA,1,2,110,99,1,22,0,0,34,High
P1277_Exp7,22,M,3,13,50,11,3,15,2,2384.96122098877,1583,116,758,0,0,0,NA,2,5,287,98,3,0,0,0,34,High
P1277_Exp7,22,M,3,13,51,12,4,16,1,1026.02028430556,416,41,0,0,0,0,NA,5,3,123,100,43,0,42,0,34,High
P1277_Exp7,22,M,3,13,52,10,2,14,1,243.172356538707,67,0,0,384,0,0,NA,1,6,29,100,2,5,0,0,34,High
P1277_Exp7,22,M,3,14,53,12,4,16,1,727.285386208678,450,126,100,17,0,0,NA,3,3,87,100,30,41,0,30,34,High
P1277_Exp7,22,M,3,14,54,10,2,14,1,474.436286691343,295,NA,125,NA,0,NA,NA,4,NA,57,101,21,88,0,85,34,High
P1277_Exp7,22,M,3,14,55,9,1,13,2,922.979358874727,242,0,558,58,0,0,NA,3,1,111,98,16,82,0,76,34,High
P1277_Exp7,22,M,3,14,56,11,3,15,1,240.164419781649,0,0,175,25,0,0,NA,2,1,29,100,0,73,0,61,34,High
P1277_Exp7,22,M,3,15,57,10,2,14,1,701.936972298427,417,0,217,75,0,0,NA,2,2,84,99,14,74,0,73,34,High
P1277_Exp7,22,M,3,15,58,11,3,15,2,1499.95567288715,117,NA,733,NA,0,NA,NA,12,NA,180,99,44,91,0,83,34,High
P1277_Exp7,22,M,3,15,59,12,4,16,1,1033.28274030355,67,NA,83,NA,0,NA,NA,2,NA,124,100,106,93,101,92,34,High
P1277_Exp7,22,M,3,15,60,9,1,13,1,568.726400961168,83,NA,0,NA,0,NA,NA,1,NA,69,100,57,98,52,97,34,High
P1277_Exp7,22,M,3,16,61,11,3,15,3,1962.35986426473,467,NA,791,NA,0,NA,NA,10,NA,236,100,83,97,48,69,34,High
P1277_Exp7,22,M,3,16,62,9,1,13,2,1757.49615201494,233,0,816,50,0,0,NA,9,1,211,100,91,68,0,51,34,High
P1277_Exp7,22,M,3,16,63,12,4,16,1,1031.88806431717,375,NA,25,NA,0,NA,NA,9,NA,124,100,73,95,0,82,34,High
P1277_Exp7,22,M,3,16,64,10,2,14,1,328.220694093034,33,58,166,0,0,0,NA,4,1,40,99,7,77,0,77,34,High
P1277_Exp7,22,M,3,17,65,9,1,13,1,1212.21493976191,342,0,491,50,0,0,NA,4,2,146,100,60,92,0,71,34,High
P1277_Exp7,22,M,3,17,66,11,3,15,1,829.090550192632,358,0,300,16,0,0,NA,4,1,100,100,10,98,0,96,34,High
P1277_Exp7,22,M,3,17,67,10,2,14,1,1325.73092999519,134,0,634,0,0,0,NA,6,2,159,96,45,90,0,77,34,High
P1277_Exp7,22,M,3,17,68,12,4,16,1,241.875997337047,0,117,225,0,0,175,650,1,3,29,100,0,52,0,52,34,High
P1277_Exp7,22,M,3,18,69,11,3,15,1,1149.25634072279,167,NA,359,NA,0,NA,NA,5,NA,137,100,54,96,0,84,34,High
P1277_Exp7,22,M,3,18,70,10,2,14,3,2737.92183891055,1079,NA,791,NA,0,NA,NA,11,NA,330,98,186,97,46,97,34,High
P1277_Exp7,22,M,3,18,71,12,4,16,1,1002.60759779485,109,25,0,75,0,99,408,3,7,121,98,74,34,59,1,34,High
P1277_Exp7,22,M,3,18,72,9,1,13,1,1677.38684106735,566,0,866,51,0,0,NA,5,2,201,100,48,73,0,73,34,High
P1286_Exp7,19,F,1,1,1,1,1,5,4,8093.67636824391,709,0,5515,200,0,549,242,29,3,971,98,120,15,0,0,31,High
P1286_Exp7,19,F,1,1,2,2,2,6,1,3729.71531553048,425,0,2322,408,0,225,242,14,3,448,99,42,17,0,0,31,High
P1286_Exp7,19,F,1,1,3,4,4,8,3,4228.41199187678,250,0,3102,517,0,249,250,12,3,507,100,58,3,0,0,31,High
P1286_Exp7,19,F,1,1,4,3,3,7,4,5065.63581819501,367,0,3581,474,207,250,300,17,3,607,100,64,0,0,0,31,High
P1286_Exp7,19,F,1,2,5,4,4,8,1,1878.59411091267,575,0,900,434,0,142,225,6,3,226,99,33,21,0,0,31,High
P1286_Exp7,19,F,1,2,6,3,3,7,3,4557.24158528756,441,0,3350,191,0,559,225,12,3,547,98,81,0,0,0,31,High
P1286_Exp7,19,F,1,2,7,2,2,6,2,4348.37558352592,316,166,3283,133,0,159,316,12,4,521,100,79,13,0,0,31,High
P1286_Exp7,19,F,1,2,8,1,1,5,1,3148.94866874238,334,275,2036,209,0,183,250,11,3,378,100,93,6,0,0,31,High
P1286_Exp7,19,F,1,3,9,3,3,7,1,2209.93110672134,325,58,424,175,0,0,NA,6,2,266,100,188,72,115,30,31,High
P1286_Exp7,19,F,1,3,10,2,2,6,3,4497.86963548104,291,350,3413,209,0,133,250,16,3,540,100,97,13,0,0,31,High
P1286_Exp7,19,F,1,3,11,4,4,8,1,1972.84276051869,92,259,1579,200,0,192,233,6,3,237,98,49,0,0,0,31,High
P1286_Exp7,19,F,1,3,12,1,1,5,1,2287.65594357901,191,350,1375,183,0,108,234,9,3,275,98,65,0,0,0,31,High
P1286_Exp7,19,F,1,4,13,3,3,7,1,1988.16605001775,333,180,1208,484,0,0,NA,8,4,239,99,56,10,0,0,31,High
P1286_Exp7,19,F,1,4,14,4,4,8,3,5462.6135789913,275,258,3842,208,0,158,258,14,3,656,100,123,14,0,0,31,High
P1286_Exp7,19,F,1,4,15,1,1,5,1,2328.26967901201,275,442,1520,192,0,0,NA,10,2,280,100,39,14,0,0,31,High
P1286_Exp7,19,F,1,4,16,2,2,6,1,1411.42979752476,133,330,875,217,0,0,NA,7,3,170,100,26,19,0,0,31,High
P1286_Exp7,19,F,1,5,17,3,3,7,1,1946.28439137523,317,0,1107,755,50,0,NA,7,2,234,99,55,13,0,0,31,High
P1286_Exp7,19,F,1,5,18,1,1,5,1,2821.17552342243,375,0,1871,283,0,0,NA,10,3,339,99,99,22,0,0,31,High
P1286_Exp7,19,F,1,5,19,4,4,8,1,1139.4075542994,258,0,775,380,0,59,258,3,4,136,99,1,37,0,28,31,High
P1286_Exp7,19,F,1,5,20,2,2,6,1,2337.74524853652,142,325,1987,142,0,142,242,7,3,281,99,70,14,0,0,31,High
P1286_Exp7,19,F,1,6,21,3,3,7,1,3362.23400588278,466,225,1433,522,0,0,NA,7,3,403,101,166,9,108,0,31,High
P1286_Exp7,19,F,1,6,22,2,2,6,1,1428.0531643526,250,134,772,442,0,0,NA,6,4,172,100,43,13,0,0,31,High
P1286_Exp7,19,F,1,6,23,1,1,5,1,2420.81261480052,183,333,1634,225,0,0,NA,8,2,291,99,43,17,0,0,31,High
P1286_Exp7,19,F,1,6,24,4,4,8,1,1011.41470982475,222,141,700,400,0,0,NA,2,3,122,100,14,29,0,0,31,High
P1286_Exp7,19,F,2,7,25,5,1,9,3,3996.71564294476,909,0,2333,317,0,334,316,12,4,480,100,62,2,0,0,31,High
P1286_Exp7,19,F,2,7,26,7,3,11,2,3411.45607733051,625,491,2133,250,0,0,NA,11,3,409,100,18,0,0,0,31,High
P1286_Exp7,19,F,2,7,27,8,4,12,2,2593.1589652937,225,374,1550,200,0,125,242,4,4,311,100,83,0,79,0,31,High
P1286_Exp7,19,F,2,7,28,6,2,10,1,7082.24619970861,1367,158,3291,374,184,0,NA,21,4,850,100,268,0,83,0,31,High
P1286_Exp7,19,F,2,8,29,5,1,9,1,1402.64863315679,266,225,959,384,0,0,NA,3,3,168,99,6,21,0,0,31,High
P1286_Exp7,19,F,2,8,30,8,4,12,1,1836.92949252509,250,0,1133,342,0,225,566,5,3,221,98,23,37,0,0,31,High
P1286_Exp7,19,F,2,8,31,6,2,10,2,2451.59182951465,741,367,1359,317,0,0,NA,8,4,294,99,42,0,0,0,31,High
P1286_Exp7,19,F,2,8,32,7,3,11,1,1146.91090188353,225,117,500,567,0,0,NA,3,3,138,99,0,0,0,0,31,High
P1286_Exp7,19,F,2,9,33,5,1,9,1,2481.49175293656,608,0,1149,541,0,125,225,7,4,298,99,34,0,0,0,31,High
P1286_Exp7,19,F,2,9,34,7,3,11,1,3327.3254611413,2133,483,584,284,0,0,NA,5,2,400,100,59,0,0,0,31,High
P1286_Exp7,19,F,2,9,35,6,2,10,1,2392.50060984341,800,150,1109,500,0,0,NA,8,3,287,100,41,2,0,0,31,High
P1286_Exp7,19,F,2,9,36,8,4,12,1,897.907911243237,108,0,442,233,0,432,284,4,4,107,100,8,19,0,0,31,High
P1286_Exp7,19,F,2,10,37,7,3,11,1,2747.39389374736,1109,442,1084,325,58,0,NA,9,2,330,99,63,4,0,0,31,High
P1286_Exp7,19,F,2,10,38,5,1,9,1,1644.46981733636,332,259,834,467,0,0,NA,6,3,197,100,21,3,0,0,31,High
P1286_Exp7,19,F,2,10,39,8,4,12,1,1148.51551574975,408,0,492,466,0,242,267,3,4,138,99,27,3,0,0,31,High
P1286_Exp7,19,F,2,10,40,6,2,10,1,734.54770758326,0,0,516,242,0,0,NA,2,3,88,99,20,0,0,0,31,High
P1286_Exp7,19,F,2,11,41,5,1,9,1,2062.7648269874,466,92,999,408,159,0,NA,7,4,248,99,50,24,0,0,31,High
P1286_Exp7,19,F,2,11,42,7,3,11,1,1309.74520030213,433,150,609,583,0,0,NA,4,3,157,100,41,0,0,0,31,High
P1286_Exp7,19,F,2,11,43,6,2,10,2,5754.59672405123,1775,0,2641,408,0,0,NA,10,2,691,99,117,37,31,35,31,High
P1286_Exp7,19,F,2,11,44,8,4,12,1,1001.70942390832,350,150,533,450,0,0,NA,2,3,120,99,0,22,0,0,31,High
P1286_Exp7,19,F,2,12,45,5,1,9,1,1650.50767942012,316,167,783,392,117,0,NA,6,5,198,99,11,45,0,0,31,High
P1286_Exp7,19,F,2,12,46,7,3,11,1,1954.72515499569,400,0,1157,800,0,0,NA,4,1,235,98,20,0,0,0,31,High
P1286_Exp7,19,F,2,12,47,6,2,10,2,2380.5074351767,417,159,1392,333,0,183,275,7,4,285,100,49,0,30,0,31,High
P1286_Exp7,19,F,2,12,48,8,4,12,1,781.559492992528,0,0,525,241,0,0,NA,3,1,94,99,0,65,0,60,31,High
P1286_Exp7,19,F,3,13,49,11,3,15,4,4408.98175655821,659,251,2890,158,0,167,321,17,4,530,99,121,12,0,12,31,High
P1286_Exp7,19,F,3,13,50,10,2,14,1,1823.25533796757,250,408,1058,226,0,0,NA,6,4,219,99,48,7,38,0,31,High
P1286_Exp7,19,F,3,13,51,12,4,16,1,1911.60308964027,200,216,1232,291,0,0,NA,7,3,230,100,24,10,0,0,31,High
P1286_Exp7,19,F,3,13,52,9,1,13,1,1579.46749698749,650,0,609,233,0,83,308,4,3,189,100,18,28,0,0,31,High
P1286_Exp7,19,F,3,14,53,11,3,15,1,1160.00566407092,275,138,684,449,0,0,NA,3,3,140,100,17,28,0,0,31,High
P1286_Exp7,19,F,3,14,54,9,1,13,1,859.682236987283,467,0,300,491,0,0,NA,2,4,103,101,4,33,0,29,31,High
P1286_Exp7,19,F,3,14,55,12,4,16,1,994.983958498779,391,108,438,450,0,133,258,4,4,120,100,28,1,0,0,31,High
P1286_Exp7,19,F,3,14,56,10,2,14,1,773.397913631925,158,216,509,525,0,0,NA,3,3,93,98,0,1,0,0,31,High
P1286_Exp7,19,F,3,15,57,9,1,13,1,1232.73826583682,533,0,442,533,0,0,NA,4,2,149,99,38,30,0,29,31,High
P1286_Exp7,19,F,3,15,58,12,4,16,1,856.57070828529,317,0,426,266,0,217,588,3,4,103,98,10,9,0,0,31,High
P1286_Exp7,19,F,3,15,59,10,2,14,1,2506.2275404307,472,483,799,283,0,0,NA,5,2,301,98,140,0,104,0,31,High
P1286_Exp7,19,F,3,15,60,11,3,15,1,1270.55830360041,150,0,834,241,0,491,284,6,3,152,99,18,2,0,0,31,High
P1286_Exp7,19,F,3,16,61,9,1,13,1,2262.90222398166,608,0,1150,526,0,67,717,8,4,272,100,19,2,0,0,31,High
P1286_Exp7,19,F,3,16,62,10,2,14,1,2429.32387012843,383,391,1109,367,0,0,NA,8,3,291,100,74,0,28,0,31,High
P1286_Exp7,19,F,3,16,63,12,4,16,2,4436.34243264023,358,83,2333,325,0,317,366,15,3,533,99,142,2,57,0,31,High
P1286_Exp7,19,F,3,16,64,11,3,15,1,586.401345772174,300,0,225,700,0,59,750,2,2,71,98,0,0,0,0,31,High
P1286_Exp7,19,F,3,17,65,10,2,14,1,1471.20614712549,342,0,742,768,0,0,NA,6,2,176,99,41,0,0,0,31,High
P1286_Exp7,19,F,3,17,66,12,4,16,2,1957.82184334166,409,300,1450,433,0,0,NA,3,3,235,99,0,3,0,0,31,High
P1286_Exp7,19,F,3,17,67,9,1,13,1,1753.67971350715,358,0,1042,492,0,0,NA,5,2,210,99,16,34,0,34,31,High
P1286_Exp7,19,F,3,17,68,11,3,15,1,771.81741534514,283,517,433,241,0,0,NA,2,2,93,98,0,0,0,0,31,High
P1286_Exp7,19,F,3,18,69,12,4,16,1,3188.48060380333,283,225,1834,450,217,0,NA,12,3,382,99,66,0,0,0,31,High
P1286_Exp7,19,F,3,18,70,9,1,13,1,1965.70547513329,550,191,925,442,0,0,NA,6,2,236,100,43,0,0,0,31,High
P1286_Exp7,19,F,3,18,71,11,3,15,1,1272.55680533926,409,208,559,451,0,0,NA,6,3,153,98,41,0,0,0,31,High
P1286_Exp7,19,F,3,18,72,10,2,14,1,630.569965647737,0,200,600,216,0,58,284,2,3,76,99,0,21,0,0,31,High
P1418_Exp7,21,F,1,1,1,1,1,5,3,7606.33656656137,417,0,6349,200,0,584,233,16,2,913,99,58,0,0,0,27,High
P1418_Exp7,21,F,1,1,2,4,4,8,4,4391.4067782498,308,0,3626,157,0,575,209,7,3,527,98,41,0,0,0,27,High
P1418_Exp7,21,F,1,1,3,3,3,7,2,3118.54226073046,533,0,2329,192,0,592,225,8,2,375,99,73,2,0,0,27,High
P1418_Exp7,21,F,1,1,4,2,2,6,2,2234.2568233762,391,0,1242,575,0,175,283,6,3,268,99,25,0,0,0,27,High
P1418_Exp7,21,F,1,2,5,3,3,7,3,6991.14651625132,333,0,5832,92,0,658,133,16,3,839,98,85,3,0,0,27,High
P1418_Exp7,21,F,1,2,6,2,2,6,1,1899.6671132154,292,0,1391,175,0,608,208,4,2,228,99,29,0,0,0,27,High
P1418_Exp7,21,F,1,2,7,4,4,8,4,5593.21061836818,0,0,3558,158,0,609,200,13,2,672,98,83,0,0,0,27,High
P1418_Exp7,21,F,1,2,8,1,1,5,2,5638.0580460318,350,0,4508,225,0,508,259,12,2,677,99,75,6,0,0,27,High
P1418_Exp7,21,F,1,3,9,4,4,8,1,5312.96211731751,350,0,3524,325,0,400,209,14,3,637,100,109,7,0,0,27,High
P1418_Exp7,21,F,1,3,10,2,2,6,1,2281.80147803141,275,0,1842,341,0,317,250,6,3,274,96,50,5,0,0,27,High
P1418_Exp7,21,F,1,3,11,1,1,5,1,2144.02524337493,267,0,1650,0,0,491,292,5,3,258,99,23,1,0,0,27,High
P1418_Exp7,21,F,1,3,12,3,3,7,1,1780.4020055446,200,0,1140,166,0,617,200,5,2,214,99,32,6,0,0,27,High
P1418_Exp7,21,F,1,4,13,2,2,6,1,2598.60198062597,142,0,2058,459,0,283,267,8,3,312,99,50,2,0,0,27,High
P1418_Exp7,21,F,1,4,14,1,1,5,1,1622.7011040246,200,0,1292,350,0,292,275,5,3,195,98,9,3,0,0,27,High
P1418_Exp7,21,F,1,4,15,4,4,8,1,1791.26233253191,0,0,1467,542,0,192,216,6,3,215,98,17,17,0,0,27,High
P1418_Exp7,21,F,1,4,16,3,3,7,1,576.887200939382,150,0,349,417,0,317,183,3,3,70,99,21,19,0,0,27,High
P1418_Exp7,21,F,1,5,17,4,4,8,1,1823.00638164452,0,0,1067,358,0,150,358,7,3,219,98,52,29,0,27,27,High
P1418_Exp7,21,F,1,5,18,1,1,5,1,3175.2848180804,1091,0,1784,750,0,0,NA,9,4,381,98,85,12,0,0,27,High
P1418_Exp7,21,F,1,5,19,3,3,7,1,1032.31107276224,133,0,624,775,0,0,NA,4,1,124,99,35,33,0,0,27,High
P1418_Exp7,21,F,1,5,20,2,2,6,1,568.730902756215,59,0,267,308,0,433,350,3,3,68,98,9,1,0,0,27,High
P1418_Exp7,21,F,1,6,21,4,4,8,1,2208.45755654591,0,0,1499,517,0,200,217,6,3,265,98,52,14,0,0,27,High
P1418_Exp7,21,F,1,6,22,1,1,5,1,2560.94592158843,134,0,909,533,0,0,NA,6,2,307,100,151,24,87,0,27,High
P1418_Exp7,21,F,1,6,23,3,3,7,1,1058.59048556522,133,0,799,258,0,434,308,4,2,127,100,39,31,0,0,27,High
P1418_Exp7,21,F,1,6,24,2,2,6,1,673.392214339401,150,0,425,242,0,334,308,3,4,81,98,21,33,0,0,27,High
P1418_Exp7,21,F,2,7,25,8,4,12,4,5922.52768877734,766,0,4659,208,0,359,241,11,3,711,99,70,9,0,0,27,High
P1418_Exp7,21,F,2,7,26,6,2,10,2,2779.57002046605,292,0,2250,216,0,566,259,7,2,334,100,53,0,0,0,27,High
P1418_Exp7,21,F,2,7,27,7,3,11,2,2676.13117971632,282,0,1434,175,0,416,225,4,3,322,100,123,11,88,0,27,High
P1418_Exp7,21,F,2,7,28,5,1,9,1,1393.02004400815,159,0,733,183,225,609,216,5,2,167,100,31,0,0,0,27,High
P1418_Exp7,21,F,2,8,29,7,3,11,1,3024.25216413394,266,0,2500,150,0,600,200,7,2,363,98,111,19,0,0,27,High
P1418_Exp7,21,F,2,8,30,8,4,12,1,2815.3453789273,0,0,575,808,0,0,NA,3,1,338,100,242,31,188,0,27,High
P1418_Exp7,21,F,2,8,31,6,2,10,2,2502.67543028531,0,258,2216,474,0,0,NA,4,3,300,99,55,33,0,0,27,High
P1418_Exp7,21,F,2,8,32,5,1,9,1,1451.05278112169,66,516,467,225,0,0,NA,5,2,174,99,86,33,61,0,27,High
P1418_Exp7,21,F,2,9,33,7,3,11,1,4291.06121536825,834,0,2975,342,0,192,250,11,3,515,99,188,33,0,0,27,High
P1418_Exp7,21,F,2,9,34,5,1,9,1,1462.0358498687,492,0,242,709,0,0,NA,4,2,176,99,35,31,0,0,27,High
P1418_Exp7,21,F,2,9,35,6,2,10,1,1781.50266213561,326,275,1252,316,0,133,325,7,3,214,99,70,33,0,0,27,High
P1418_Exp7,21,F,2,9,36,8,4,12,1,887.182699410914,208,0,584,242,0,200,275,3,3,107,98,36,32,0,0,27,High
P1418_Exp7,21,F,2,10,37,5,1,9,1,1135.58697923145,0,0,843,509,0,0,NA,6,2,136,99,28,22,0,0,27,High
P1418_Exp7,21,F,2,10,38,6,2,10,1,1915.87675490518,150,0,1502,250,0,0,NA,5,2,230,99,75,57,0,57,27,High
P1418_Exp7,21,F,2,10,39,7,3,11,1,1560.00418002077,208,0,1191,808,0,0,NA,6,1,187,100,23,24,0,0,27,High
P1418_Exp7,21,F,2,10,40,8,4,12,1,449.601831292966,0,0,425,241,0,267,292,1,3,54,99,17,18,0,0,27,High
P1418_Exp7,21,F,2,11,41,6,2,10,1,3251.49199256703,217,0,2358,367,0,275,434,10,3,390,99,110,29,0,0,27,High
P1418_Exp7,21,F,2,11,42,7,3,11,1,1417.0455841886,0,0,984,800,0,0,NA,3,1,171,98,52,31,0,0,27,High
