subj,age,sex,phase,block,trial,cue,resp,out,numResp,RT,AOI_cue_p1,AOI_cue_p2,AOI_resp_p1,AOI_resp_p2,AOI_out_p1,AOI_out_p2,tOutFix,nFix_p1,nFix_p2,samples_p1,samples_p2,raw_NA_p1,raw_NA_p2,post_interp_NA_p1,post_interp_NA_p2,ICU,ICU_medSplit
P124_Exp5,18,F,2,11,42,7,3,11,1,948.826868177093,230,207,543,613,0,1064,574,5,15,284,794,16,100,0,68,16,Low
P124_Exp5,18,F,2,11,43,6,2,10,1,1275.99306928278,111,0,735,448,0,1284,103,16,14,383,791,58,182,58,179,16,Low
P124_Exp5,18,F,2,11,44,5,1,9,1,973.271683344137,143,0,653,123,0,660,200,7,15,292,789,0,596,0,435,16,Low
P124_Exp5,18,F,2,12,45,6,2,10,1,1023.48396962316,207,47,530,789,0,0,NA,10,14,307,786,0,389,0,385,16,Low
P124_Exp5,18,F,2,12,46,7,3,11,1,1058.56933853102,144,0,552,1174,0,606,553,10,10,317,796,10,181,0,156,16,Low
P124_Exp5,18,F,2,12,47,5,1,9,1,1083.9818258537,273,0,523,294,0,1064,313,12,18,325,788,0,469,0,216,16,Low
P124_Exp5,18,F,2,12,48,8,4,12,1,1052.37546874287,0,0,802,246,0,389,250,4,15,316,786,0,419,0,370,16,Low
P124_Exp5,18,F,3,13,49,10,2,14,1,1911.63292969577,0,0,1038,518,0,1352,257,15,14,573,790,233,133,217,131,16,Low
P124_Exp5,18,F,3,13,50,11,3,15,1,1389.90958579961,190,120,796,286,0,1188,340,10,13,417,791,70,142,62,126,16,Low
P124_Exp5,18,F,3,13,51,9,1,13,1,1323.60270999425,318,167,694,331,0,433,297,7,12,397,786,50,498,50,368,16,Low
P124_Exp5,18,F,3,13,52,12,4,16,1,1338.64642803974,144,1022,774,53,0,707,97,6,25,402,787,0,71,0,69,16,Low
P124_Exp5,18,F,3,14,53,9,1,13,1,1307.4091346034,256,0,726,117,0,390,323,10,6,392,785,4,669,0,579,16,Low
P124_Exp5,18,F,3,14,54,12,4,16,1,1453.12102003254,153,0,863,1001,0,226,394,7,12,436,788,62,284,57,256,16,Low
P124_Exp5,18,F,3,14,55,11,3,15,1,1991.83025289585,1139,220,509,525,0,240,607,9,15,597,786,54,257,52,242,16,Low
P124_Exp5,18,F,3,14,56,10,2,14,1,2444.08770659584,1161,0,810,328,0,890,217,12,12,734,795,0,313,0,301,16,Low
P124_Exp5,18,F,3,15,57,12,4,16,1,1384.05619325113,524,0,695,1287,0,150,367,12,19,415,789,0,195,0,189,16,Low
P124_Exp5,18,F,3,15,58,10,2,14,1,1085.41200092668,180,260,574,666,0,364,443,10,16,325,787,0,274,0,222,16,Low
P124_Exp5,18,F,3,15,59,11,3,15,1,1351.80386804313,180,318,849,1407,0,0,NA,4,21,406,788,48,153,41,141,16,Low
P124_Exp5,18,F,3,15,60,9,1,13,1,805.499176753074,0,70,750,243,0,1243,627,2,24,241,792,1,458,0,187,16,Low
P124_Exp5,18,F,3,16,61,12,4,16,1,1282.38021750394,207,443,890,325,0,91,383,5,14,385,794,11,406,0,388,16,Low
P124_Exp5,18,F,3,16,62,10,2,14,1,1004.06140707537,163,0,620,1029,0,0,NA,5,14,301,787,11,347,0,337,16,Low
P124_Exp5,18,F,3,16,63,11,3,15,1,854.807363694817,197,0,560,1700,0,0,NA,5,13,257,792,0,176,0,155,16,Low
P124_Exp5,18,F,3,16,64,9,1,13,1,393.841287259875,0,0,260,477,0,354,310,3,10,119,795,0,434,0,326,16,Low
P124_Exp5,18,F,3,17,65,12,4,16,1,1501.44745493344,150,0,980,364,0,1443,406,6,20,451,793,58,128,54,120,16,Low
P124_Exp5,18,F,3,17,66,11,3,15,1,1284.42820090186,207,0,716,694,0,873,263,7,8,385,793,40,213,40,177,16,Low
P124_Exp5,18,F,3,17,67,9,1,13,1,1342.13738640665,247,0,756,396,0,1108,260,5,14,403,788,54,432,52,215,16,Low
P124_Exp5,18,F,3,17,68,10,2,14,1,1131.82954463537,0,0,939,680,0,453,226,3,13,339,789,36,283,34,265,16,Low
P124_Exp5,18,F,3,18,69,11,3,15,1,1602.04951938522,517,463,223,634,0,0,NA,14,14,481,793,59,300,52,287,16,Low
P124_Exp5,18,F,3,18,70,10,2,14,1,1917.07416558529,0,769,1644,578,0,140,294,8,17,575,788,62,228,54,221,16,Low
P124_Exp5,18,F,3,18,71,9,1,13,1,1524.96982424418,327,0,903,1386,0,137,307,7,13,458,791,30,245,30,173,16,Low
P124_Exp5,18,F,3,18,72,12,4,16,1,1027.28084550927,292,0,210,270,0,1619,323,5,16,308,795,50,134,49,114,16,Low
P125_Exp5,28,F,1,1,1,1,1,5,1,2547.66873356493,332,173,1479,761,0,1263,250,12,11,764,794,31,24,31,0,20,Low
P125_Exp5,28,F,1,1,2,3,3,7,2,6799.006642721,340,253,4610,461,67,1218,4,19,11,2041,789,246,22,222,0,20,Low
P125_Exp5,28,F,1,1,3,2,2,6,2,5465.29201470003,589,477,3558,866,0,863,216,19,8,1639,795,78,56,46,41,20,Low
P125_Exp5,28,F,1,1,4,4,4,8,4,6234.08364902753,769,312,4263,383,0,1265,216,14,11,1871,788,76,39,76,37,20,Low
P125_Exp5,28,F,1,2,5,3,3,7,1,2743.85444981999,286,153,1768,1134,0,400,220,10,15,823,790,96,44,95,39,20,Low
P125_Exp5,28,F,1,2,6,2,2,6,1,1876.84025174894,236,0,1358,485,140,1522,220,5,14,564,785,0,0,0,0,20,Low
P125_Exp5,28,F,1,2,7,4,4,8,1,1191.62297990988,150,16,730,977,33,457,320,6,11,358,791,0,162,0,155,20,Low
P125_Exp5,28,F,1,2,8,1,1,5,1,1675.35964508534,198,304,1230,1374,0,328,226,15,10,503,786,0,78,0,64,20,Low
P125_Exp5,28,F,1,3,9,3,3,7,1,1988.59486579022,217,439,1441,878,0,463,273,7,17,597,797,47,59,47,38,20,Low
P125_Exp5,28,F,1,3,10,4,4,8,1,1777.52457686802,257,173,1396,1790,0,196,244,5,10,533,790,0,52,0,45,20,Low
P125_Exp5,28,F,1,3,11,2,2,6,1,1302.82421177253,201,0,985,193,0,2060,224,6,8,391,788,0,70,0,70,20,Low
P125_Exp5,28,F,1,3,12,1,1,5,1,1238.50345319806,277,494,847,693,0,333,2017,4,13,372,786,0,81,0,76,20,Low
P125_Exp5,28,F,1,4,13,2,2,6,1,1420.3456057312,0,247,1111,870,0,564,280,5,14,426,792,53,90,53,89,20,Low
P125_Exp5,28,F,1,4,14,4,4,8,1,1696.70901867903,277,0,1100,1615,0,414,1743,6,10,509,790,53,116,53,95,20,Low
P125_Exp5,28,F,1,4,15,3,3,7,1,1480.36730582317,253,0,1105,1484,0,641,226,8,10,444,789,0,50,0,43,20,Low
P125_Exp5,28,F,1,4,16,1,1,5,1,1216.68731005411,173,0,740,1682,143,460,383,5,13,365,793,0,51,0,36,20,Low
P125_Exp5,28,F,1,5,17,4,4,8,1,1450.42877518972,244,424,874,1053,0,0,NA,4,12,435,793,46,146,46,144,20,Low
P125_Exp5,28,F,1,5,18,3,3,7,1,1340.47169324367,237,0,780,207,0,1908,236,5,8,403,791,0,117,0,117,20,Low
P125_Exp5,28,F,1,5,19,2,2,6,1,1667.14808498728,576,233,756,303,0,1715,317,9,14,500,789,0,23,0,0,20,Low
P125_Exp5,28,F,1,5,20,1,1,5,1,1884.99122567191,444,0,1139,915,0,1117,223,8,10,566,793,0,44,0,40,20,Low
P125_Exp5,28,F,1,6,21,2,2,6,1,1806.8973520858,403,124,756,1074,150,577,200,9,16,542,792,45,165,43,157,20,Low
P125_Exp5,28,F,1,6,22,4,4,8,1,1467.85711390476,174,302,1007,1440,0,279,2347,7,13,440,793,30,86,29,86,20,Low
P125_Exp5,28,F,1,6,23,1,1,5,1,4204.29743716159,1336,683,2216,836,0,477,2130,12,14,1262,787,98,108,98,105,20,Low
P125_Exp5,28,F,1,6,24,3,3,7,1,1023.50999607916,220,220,723,457,0,827,224,3,9,307,791,0,190,0,190,20,Low
P125_Exp5,28,F,2,7,25,6,2,10,3,10180.3364580737,732,247,4029,479,0,563,213,370,101,3055,790,614,0,556,0,20,Low
P125_Exp5,28,F,2,7,26,5,1,9,3,5286.07298756833,830,190,2423,1030,0,385,207,251,123,1586,793,64,74,41,74,20,Low
P125_Exp5,28,F,2,7,27,7,3,11,3,6118.28768108171,753,289,2444,266,0,549,236,250,92,1836,788,137,47,137,43,20,Low
P125_Exp5,28,F,2,7,28,8,4,12,1,2068.57288410174,203,386,966,789,0,137,233,89,107,621,788,59,48,59,42,20,Low
P125_Exp5,28,F,2,8,29,7,3,11,1,3627.15779584141,136,80,1670,577,86,436,236,150,88,1088,785,31,99,31,99,20,Low
P125_Exp5,28,F,2,8,30,6,2,10,1,2294.88272948402,130,147,1093,430,0,451,1050,95,92,688,795,36,91,32,83,20,Low
P125_Exp5,28,F,2,8,31,5,1,9,1,2718.80590621367,344,129,1435,961,0,119,240,137,97,816,793,0,94,0,82,20,Low
P125_Exp5,28,F,2,8,32,8,4,12,1,2084.94779135617,304,176,869,664,0,316,293,91,94,625,794,66,144,56,139,20,Low
P125_Exp5,28,F,2,9,33,5,1,9,2,8274.81846547016,1832,90,2909,627,0,183,1843,364,83,2483,786,262,203,236,199,20,Low
P125_Exp5,28,F,2,9,34,7,3,11,1,1690.06800584975,197,206,802,529,0,484,330,78,96,507,787,10,137,0,127,20,Low
P125_Exp5,28,F,2,9,35,6,2,10,1,2867.40800821281,659,94,1047,674,127,420,230,141,85,861,793,0,72,0,69,20,Low
P125_Exp5,28,F,2,9,36,8,4,12,1,5748.6838506702,3551,714,1797,247,0,576,274,22,14,1725,788,22,158,0,158,20,Low
P125_Exp5,28,F,2,10,37,5,1,9,1,3731.55886949644,1173,131,1974,1579,0,180,237,14,13,1120,794,41,126,0,126,20,Low
P125_Exp5,28,F,2,10,38,8,4,12,1,3280.95857569679,935,136,1683,1457,0,627,1993,18,9,984,790,47,40,39,40,20,Low
P125_Exp5,28,F,2,10,39,7,3,11,1,2009.99629229591,480,183,1339,663,0,1467,203,6,8,603,790,23,27,0,27,20,Low
P125_Exp5,28,F,2,10,40,6,2,10,1,4855.02880189961,1306,0,2667,173,187,2241,207,15,6,1457,787,95,12,90,0,20,Low
P125_Exp5,28,F,2,11,41,5,1,9,1,5508.70115612815,1123,50,3450,357,86,1977,226,18,8,1653,791,103,20,100,0,20,Low
P125_Exp5,28,F,2,11,42,6,2,10,1,2306.45298235504,203,250,1640,167,0,1722,200,6,9,692,792,87,105,87,75,20,Low
P125_Exp5,28,F,2,11,43,8,4,12,1,1522.33645892557,479,272,896,783,0,979,210,7,15,456,792,0,72,0,57,20,Low
P125_Exp5,28,F,2,11,44,7,3,11,1,1528.67667419559,767,0,670,464,0,1193,197,5,14,459,795,0,136,0,135,20,Low
P125_Exp5,28,F,2,12,45,8,4,12,1,1913.47568809033,223,0,1293,387,0,987,227,6,14,574,795,79,85,79,85,20,Low
P125_Exp5,28,F,2,12,46,6,2,10,1,1678.76655079817,466,385,880,627,187,683,4,9,15,504,790,0,173,0,173,20,Low
P125_Exp5,28,F,2,12,47,7,3,11,1,1960.09035019961,313,173,1299,740,44,1030,3,9,17,588,786,47,76,42,68,20,Low
P125_Exp5,28,F,2,12,48,5,1,9,1,3695.83350577705,447,0,2780,883,117,826,3,9,9,1109,795,48,229,41,223,20,Low
P125_Exp5,28,F,3,13,49,12,4,16,1,3941.03557133894,1048,0,1876,647,0,1065,3,16,15,1182,791,88,67,88,67,20,Low
P125_Exp5,28,F,3,13,50,10,2,14,3,9113.91779650694,1165,595,4992,1087,0,143,227,38,12,2735,795,463,146,408,141,20,Low
P125_Exp5,28,F,3,13,51,9,1,13,1,2224.38986094676,257,0,1657,1746,0,230,207,10,10,668,786,32,124,32,124,20,Low
P125_Exp5,28,F,3,13,52,11,3,15,1,1140.22499657585,187,206,793,1044,0,683,4,4,11,342,792,0,110,0,106,20,Low
P125_Exp5,28,F,3,14,53,10,2,14,2,3288.13803749472,558,219,1719,1637,337,243,207,13,15,986,787,112,48,108,48,20,Low
P125_Exp5,28,F,3,14,54,11,3,15,1,3745.2675583645,200,349,3036,1307,0,110,377,15,18,1124,795,36,30,0,30,20,Low
P125_Exp5,28,F,3,14,55,12,4,16,1,1582.88508807891,362,60,1070,1680,0,290,210,6,10,475,794,0,100,0,95,20,Low
P125_Exp5,28,F,3,14,56,9,1,13,1,1779.59133344666,224,0,1411,696,0,1572,240,6,9,534,794,0,45,0,44,20,Low
P125_Exp5,28,F,3,15,57,10,2,14,1,7495.20195889636,1740,264,4462,800,76,1214,214,27,11,2249,796,139,11,134,0,20,Low
P125_Exp5,28,F,3,15,58,12,4,16,1,1813.61132432357,240,227,1159,707,27,1205,3,7,13,545,794,0,43,0,41,20,Low
P125_Exp5,28,F,3,15,59,11,3,15,1,2720.91575577724,286,173,1813,736,146,979,196,11,10,816,793,36,110,36,103,20,Low
P125_Exp5,28,F,3,15,60,9,1,13,1,1326.05901008174,190,217,784,1101,0,500,183,4,11,398,791,41,149,41,145,20,Low
P125_Exp5,28,F,3,16,61,11,3,15,1,6705.1565235306,1613,90,3315,854,0,865,190,22,12,2012,792,102,161,69,156,20,Low
P125_Exp5,28,F,3,16,62,9,1,13,1,2006.68325248625,230,0,1127,759,0,1276,27,4,11,602,792,68,110,51,100,20,Low
P125_Exp5,28,F,3,16,63,10,2,14,1,3762.67712389745,240,240,2432,906,311,873,3,12,11,1129,790,77,104,72,99,20,Low
P125_Exp5,28,F,3,16,64,12,4,16,1,3584.40315577172,183,0,2581,779,166,672,187,15,21,1076,788,25,92,0,77,20,Low
P125_Exp5,28,F,3,17,65,10,2,14,2,6557.38257481789,914,0,3980,1229,473,604,174,22,11,1968,786,88,148,70,147,20,Low
P125_Exp5,28,F,3,17,66,12,4,16,1,1794.57830528554,149,180,1141,613,280,1160,3,9,20,539,790,0,70,0,70,20,Low
P125_Exp5,28,F,3,17,67,11,3,15,1,1622.18290283818,240,0,1070,477,206,1886,3,5,10,486,792,0,27,0,26,20,Low
P125_Exp5,28,F,3,17,68,9,1,13,1,3897.60808338906,303,0,2808,981,36,1220,4,10,9,1170,788,43,72,43,49,20,Low
P125_Exp5,28,F,3,18,69,10,2,14,1,2581.30600754703,179,0,2013,433,130,1457,3,9,8,775,794,32,105,32,103,20,Low
P125_Exp5,28,F,3,18,70,12,4,16,1,3729.9098161966,1155,203,1574,1229,136,519,33,19,11,1119,795,123,98,123,84,20,Low
P125_Exp5,28,F,3,18,71,11,3,15,1,1392.23063364989,171,119,343,1363,540,731,3,8,12,418,786,0,23,0,0,20,Low
P125_Exp5,28,F,3,18,72,9,1,13,1,1949.60510186866,200,163,1513,642,10,900,3,7,14,585,789,0,102,0,96,20,Low
P126_Exp5,17,M,1,1,1,1,1,5,4,6684.11861407731,836,487,4344,347,0,768,253,41,19,2006,793,114,166,26,156,27,High
P126_Exp5,17,M,1,1,2,3,3,7,3,3865.35959815046,0,0,3475,923,0,637,286,27,28,1160,789,12,134,0,90,27,High
P126_Exp5,17,M,1,1,3,4,4,8,1,986.967572316644,233,0,640,1248,0,327,283,4,30,296,793,0,131,0,94,27,High
P126_Exp5,17,M,1,1,4,2,2,6,1,606.689908434419,0,320,433,729,0,417,233,4,22,182,786,22,204,0,198,27,High
P126_Exp5,17,M,1,2,5,4,4,8,2,3845.27869427438,267,254,2222,1111,0,207,273,30,25,1153,790,135,165,57,147,27,High
P126_Exp5,17,M,1,2,6,2,2,6,2,3990.97351317505,200,479,2897,544,0,357,266,25,22,1198,786,74,175,24,107,27,High
P126_Exp5,17,M,1,2,7,1,1,5,3,4220.0246696666,619,317,2604,456,0,1077,233,34,15,1266,788,91,100,32,69,27,High
P126_Exp5,17,M,1,2,8,3,3,7,3,4374.68794919732,314,459,3110,318,0,144,256,25,16,1312,787,122,226,38,184,27,High
P126_Exp5,17,M,1,3,9,1,1,5,1,2278.75016693179,407,227,1355,654,0,186,230,11,12,684,794,23,334,0,299,27,High
P126_Exp5,17,M,1,3,10,2,2,6,3,5623.45265254407,732,1049,2980,142,0,196,230,34,15,1687,791,252,249,199,230,27,High
P126_Exp5,17,M,1,3,11,3,3,7,1,1729.11920927254,569,724,607,1027,0,207,260,13,13,519,790,86,79,29,58,27,High
P126_Exp5,17,M,1,3,12,4,4,8,1,1001.41310854451,423,1238,263,0,0,193,337,5,11,300,788,0,137,0,84,27,High
P126_Exp5,17,M,1,4,13,2,2,6,2,6657.67658843652,855,0,3703,1014,0,269,264,41,38,1997,787,186,101,87,77,27,High
P126_Exp5,17,M,1,4,14,3,3,7,1,6049.99810134723,1886,1003,1707,137,0,196,247,37,13,1815,789,300,147,140,112,27,High
P126_Exp5,17,M,1,4,15,1,1,5,1,1196.93749682665,280,1071,690,447,0,0,NA,5,16,359,794,19,193,0,168,27,High
P126_Exp5,17,M,1,4,16,4,4,8,1,2823.01967472085,403,554,1967,500,0,577,223,6,14,847,787,66,153,0,144,27,High
P126_Exp5,17,M,1,5,17,1,1,5,1,1867.9174440822,283,246,1005,357,0,1058,223,13,17,560,789,38,125,0,31,27,High
P126_Exp5,17,M,1,5,18,2,2,6,2,3117.93611059875,624,107,1516,314,300,623,210,22,16,936,788,36,201,31,181,27,High
P126_Exp5,17,M,1,5,19,3,3,7,1,3900.78245765653,1561,593,989,154,0,233,260,20,16,1170,789,161,316,112,252,27,High
P126_Exp5,17,M,1,5,20,4,4,8,1,1374.03088785686,226,878,1000,200,0,326,253,5,15,412,791,0,250,0,223,27,High
P126_Exp5,17,M,1,6,21,1,1,5,1,1425.17969987603,183,1587,935,409,0,196,237,6,9,428,786,2,65,0,56,27,High
P126_Exp5,17,M,1,6,22,4,4,8,3,5677.36026886632,748,466,3067,280,0,223,257,31,7,1703,786,220,156,183,151,27,High
P126_Exp5,17,M,1,6,23,3,3,7,1,4086.774763211,1512,0,739,1910,0,204,246,22,32,1226,793,258,25,201,0,27,High
P126_Exp5,17,M,1,6,24,2,2,6,1,335.004857561216,0,0,326,2074,0,0,NA,1,42,100,788,0,0,0,0,27,High
P126_Exp5,17,M,2,7,25,8,4,12,1,3561.50371474359,1017,0,1290,183,0,320,230,14,3,1068,790,213,27,182,0,27,High
P126_Exp5,17,M,2,7,26,6,2,10,1,2223.45888182826,399,681,663,517,243,451,226,10,15,667,786,148,90,143,84,27,High
P126_Exp5,17,M,2,7,27,7,3,11,1,1850.45241233092,747,193,327,462,0,687,256,8,18,555,794,93,110,34,57,27,High
P126_Exp5,17,M,2,7,28,5,1,9,1,964.39282198844,430,1830,365,190,0,390,253,6,6,289,794,14,28,0,28,27,High
P126_Exp5,17,M,2,8,29,8,4,12,1,1354.4786196926,440,950,740,210,0,250,420,3,13,406,787,28,167,28,150,27,High
P126_Exp5,17,M,2,8,30,7,3,11,2,7055.42269737452,1414,370,2193,293,0,441,243,33,10,2117,787,587,265,533,221,27,High
P126_Exp5,17,M,2,8,31,6,2,10,1,1425.53383033919,453,327,535,0,0,620,423,6,11,428,785,15,252,0,163,27,High
P126_Exp5,17,M,2,8,32,5,1,9,1,1029.49608088602,280,1740,567,0,0,383,57,4,5,308,790,7,93,0,93,27,High
P126_Exp5,17,M,2,9,33,7,3,11,2,4858.08755043763,1303,1781,1634,180,0,156,230,21,7,1458,791,198,101,80,95,27,High
P126_Exp5,17,M,2,9,34,5,1,9,1,1355.88404830014,557,1680,644,263,0,223,210,5,4,407,791,20,87,0,83,27,High
P126_Exp5,17,M,2,9,35,8,4,12,1,1671.91391301822,1203,0,286,2203,0,203,440,2,9,502,792,35,37,32,37,27,High
P126_Exp5,17,M,2,9,36,6,2,10,1,681.301783579329,373,0,183,2514,0,0,NA,3,16,204,794,24,0,0,0,27,High
P126_Exp5,17,M,2,10,37,7,3,11,2,5828.50357693133,1759,140,1560,417,0,349,250,21,15,1749,795,474,266,370,207,27,High
P126_Exp5,17,M,2,10,38,6,2,10,1,7036.98786015229,2783,420,1142,363,0,323,247,27,14,2111,788,410,249,315,238,27,High
P126_Exp5,17,M,2,10,39,5,1,9,1,2093.79422630809,893,1555,677,0,0,210,523,8,9,628,795,63,146,30,138,27,High
P126_Exp5,17,M,2,10,40,8,4,12,1,1509.69912137225,384,113,800,503,0,826,407,5,11,453,786,19,194,0,156,27,High
P126_Exp5,17,M,2,11,41,7,3,11,1,2006.87994422697,579,161,822,291,0,786,240,10,13,602,786,107,279,34,256,27,High
P126_Exp5,17,M,2,11,42,6,2,10,1,1211.46068575763,826,828,323,556,0,437,283,3,13,364,796,0,156,0,131,27,High
P126_Exp5,17,M,2,11,43,5,1,9,1,1589.83543173417,546,756,694,400,0,226,207,9,13,477,791,0,263,0,203,27,High
P126_Exp5,17,M,2,11,44,8,4,12,1,706.480459464728,0,480,519,311,0,363,206,4,15,212,787,13,192,0,131,27,High
P126_Exp5,17,M,2,12,45,5,1,9,1,1214.06333132654,440,0,400,1096,0,344,199,6,15,364,794,0,210,0,137,27,High
P126_Exp5,17,M,2,12,46,7,3,11,1,2127.46989997686,276,0,1485,452,0,942,204,8,17,639,790,16,273,0,196,27,High
P126_Exp5,17,M,2,12,47,8,4,12,1,1654.72877233151,449,0,640,1068,0,360,157,7,17,496,788,29,186,0,151,27,High
P126_Exp5,17,M,2,12,48,6,2,10,1,602.34434366248,363,0,174,966,0,477,217,4,10,181,793,0,199,0,190,27,High
P126_Exp5,17,M,3,13,49,12,4,16,1,2427.59205365473,860,227,833,213,0,1514,236,8,7,728,795,98,107,92,74,27,High
P126_Exp5,17,M,3,13,50,11,3,15,1,1150.43803378285,417,633,274,183,0,614,226,7,9,345,794,23,186,0,148,27,High
P126_Exp5,17,M,3,13,51,9,1,13,1,4042.5703215642,436,96,2108,870,0,460,220,16,12,1213,790,203,126,111,71,27,High
P126_Exp5,17,M,3,13,52,10,2,14,1,309.810395136083,0,0,293,2521,0,0,NA,2,12,93,791,0,0,0,0,27,High
P126_Exp5,17,M,3,14,53,12,4,16,1,2229.06011641862,554,1024,1120,301,0,547,233,9,8,669,795,50,126,0,72,27,High
P126_Exp5,17,M,3,14,54,10,2,14,1,2408.68490025969,1061,544,628,180,0,708,220,11,12,722,790,116,213,64,166,27,High
P126_Exp5,17,M,3,14,55,11,3,15,1,2924.58855800214,1537,477,570,40,0,1039,306,9,13,878,786,83,136,58,76,27,High
P126_Exp5,17,M,3,14,56,9,1,13,1,778.30921050554,316,1364,327,0,0,597,17,3,7,233,790,0,114,0,102,27,High
P126_Exp5,17,M,3,15,57,10,2,14,1,4380.22433098195,2432,1780,1181,186,0,230,234,13,6,1314,794,88,67,62,66,27,High
P126_Exp5,17,M,3,15,58,9,1,13,4,13399.1656174294,2989,505,6637,281,0,263,320,43,15,4021,794,544,287,318,225,27,High
P126_Exp5,17,M,3,15,59,11,3,15,1,4576.69676491059,2066,467,957,327,0,457,270,19,12,1373,791,196,246,149,207,27,High
P126_Exp5,17,M,3,15,60,12,4,16,1,1093.51732188588,513,610,474,1128,0,330,226,4,9,328,790,0,50,0,29,27,High
P126_Exp5,17,M,3,16,61,11,3,15,1,1330.37684174633,493,136,538,594,0,600,270,5,9,400,794,41,202,30,191,27,High
P126_Exp5,17,M,3,16,62,9,1,13,1,2488.15134938559,743,1440,1006,160,0,337,203,11,9,746,792,103,115,45,114,27,High
P126_Exp5,17,M,3,16,63,12,4,16,1,1072.65989097141,494,0,477,2302,0,0,NA,4,8,322,792,0,52,0,31,27,High
P126_Exp5,17,M,3,16,64,10,2,14,1,1114.045368804,0,0,1106,2630,0,0,NA,1,4,334,794,0,0,0,0,27,High
P126_Exp5,17,M,3,17,65,11,3,15,1,1425.58033662863,747,0,586,1080,0,1180,1110,3,5,427,791,0,73,0,67,27,High
P126_Exp5,17,M,3,17,66,12,4,16,1,4252.04659674273,3469,0,0,458,0,0,NA,5,4,1276,788,10,25,0,0,27,High
P126_Exp5,17,M,3,17,67,9,1,13,1,2182.29996215632,0,0,2170,2620,0,0,NA,3,1,655,788,0,0,0,0,27,High
P126_Exp5,17,M,3,17,68,10,2,14,1,2218.54201501992,146,0,1156,2143,0,200,237,7,18,666,793,216,29,186,29,27,High
P126_Exp5,17,M,3,18,69,12,4,16,1,1547.13924452517,357,0,867,2606,0,0,NA,4,2,464,795,25,0,0,0,27,High
P126_Exp5,17,M,3,18,70,10,2,14,1,1049.12258844706,0,0,0,0,0,0,NA,2,1,314,789,0,0,0,0,27,High
P126_Exp5,17,M,3,18,71,9,1,13,1,1923.90632353272,0,2127,935,290,0,0,NA,5,4,577,787,35,33,31,31,27,High
P126_Exp5,17,M,3,18,72,11,3,15,1,978.812758423373,886,0,41,0,0,0,NA,2,1,293,795,0,0,0,0,27,High
P127_Exp5,19,F,1,1,1,1,1,5,1,2410.23667434638,493,360,1516,662,0,163,307,9,11,723,791,96,485,0,275,14,Low
P127_Exp5,19,F,1,1,2,3,3,7,1,2060.41977686618,236,0,1290,993,0,443,247,6,12,618,791,135,439,74,253,14,Low
P127_Exp5,19,F,1,1,3,4,4,8,1,1405.31383425696,0,176,820,1181,0,260,300,2,12,422,791,246,246,150,154,14,Low
P127_Exp5,19,F,1,1,4,2,2,6,4,7464.56839389793,863,513,4787,1376,0,344,286,27,11,2240,794,498,95,249,0,14,Low
P127_Exp5,19,F,1,2,5,3,3,7,1,2225.0874552883,287,0,1193,340,0,410,226,7,4,667,791,385,614,90,507,14,Low
P127_Exp5,19,F,1,2,6,4,4,8,1,1572.32432035744,423,819,910,660,0,119,277,6,9,472,792,99,401,0,244,14,Low
P127_Exp5,19,F,1,2,7,1,1,5,2,2728.71131924694,260,223,1922,1816,0,124,483,9,10,819,794,77,37,64,30,14,Low
P127_Exp5,19,F,1,2,8,2,2,6,3,3479.21147519082,170,180,2724,1461,0,466,453,10,14,1043,795,100,7,49,0,14,Low
P127_Exp5,19,F,1,3,9,1,1,5,1,1832.8956479927,373,263,1310,1574,0,187,1373,7,8,550,794,2,148,0,115,14,Low
P127_Exp5,19,F,1,3,10,2,2,6,1,1052.48938781733,234,267,526,1606,0,283,690,3,9,316,792,89,44,35,42,14,Low
P127_Exp5,19,F,1,3,11,3,3,7,1,1701.62033886299,413,687,1004,843,0,250,290,5,13,511,793,2,111,0,45,14,Low
P127_Exp5,19,F,1,3,12,4,4,8,1,1124.584803365,400,1076,641,931,0,310,397,3,7,337,791,0,0,0,0,14,Low
P127_Exp5,19,F,1,4,13,2,2,6,1,1205.00569808792,334,1330,703,531,0,286,484,7,12,361,792,4,59,0,40,14,Low
P127_Exp5,19,F,1,4,14,1,1,5,1,1560.06585973228,213,0,1129,136,0,2136,197,8,10,468,790,0,50,0,0,14,Low
P127_Exp5,19,F,1,4,15,3,3,7,1,1702.06065529783,346,373,953,716,0,1109,794,5,12,510,793,48,4,0,0,14,Low
P127_Exp5,19,F,1,4,16,4,4,8,1,1918.06530421673,734,0,903,1948,0,560,560,7,7,576,793,0,2,0,0,14,Low
P127_Exp5,19,F,1,5,17,1,1,5,1,1958.04023348683,327,0,1230,1718,0,453,263,7,13,587,786,2,35,0,29,14,Low
P127_Exp5,19,F,1,5,18,2,2,6,1,861.622028449347,320,0,377,1316,0,654,449,4,8,259,790,0,35,0,32,14,Low
P127_Exp5,19,F,1,5,19,3,3,7,1,1199.73512748038,257,1069,490,676,0,506,447,6,7,360,788,66,30,48,30,14,Low
P127_Exp5,19,F,1,5,20,4,4,8,1,1978.45734797011,417,74,1240,1436,0,493,320,10,12,594,790,2,70,0,60,14,Low
P127_Exp5,19,F,1,6,21,2,2,6,1,2758.2253199871,680,0,1783,1425,0,696,210,7,15,828,791,0,51,0,45,14,Low
P127_Exp5,19,F,1,6,22,4,4,8,1,4588.13816549446,1937,837,1910,937,0,360,433,11,9,1376,787,99,22,64,0,14,Low
